cell_line,fold,roc_auc,average_precision,f1_score,recall,precision,primary_metric,quantile
CVCL_0332,3,0.5389865040779114,0.6906131505966187,0.7475677728652954,0.796032726764679,0.74153071641922,,0.2
CVCL_0332,3,0.5392875075340271,0.6913162469863892,0.7483591437339783,0.7963358163833618,0.7423213124275208,,0.5
CVCL_0332,3,0.5949395895004272,0.7430914044380188,0.7970867156982422,0.8729193210601807,0.7778191566467285,,0.8
CVCL_0332,3,0.595022439956665,0.7434127330780029,0.7981358766555786,0.8731602430343628,0.7781654000282288,,0.9
CVCL_0332,3,0.5958449840545654,0.7436848282814026,0.7982282042503357,0.87405925989151,0.7786574363708496,,0.99
CVCL_0332,3,0.5958449840545654,0.7436848282814026,0.7982282042503357,0.87405925989151,0.7786574363708496,,0.995
CVCL_0332,4,0.5229981541633606,0.7073920965194702,0.763121485710144,0.8100107312202454,0.7579835653305054,,0.005
CVCL_0332,4,0.5229981541633606,0.7073920965194702,0.763121485710144,0.8100107312202454,0.7579835653305054,,0.01
CVCL_0332,4,0.5244370102882385,0.7092690467834473,0.7651631832122803,0.8117789030075073,0.7594161629676819,,0.1
CVCL_0332,4,0.5246625542640686,0.7096058130264282,0.7655336260795593,0.8121627569198608,0.7596508860588074,,0.2
CVCL_0332,4,0.5250969529151917,0.7105852961540222,0.7664288878440857,0.8127760291099548,0.7613457441329956,,0.5
CVCL_0332,4,0.5734553337097168,0.7528486251831055,0.8048627972602844,0.8778595924377441,0.7862330079078674,,0.8
CVCL_0332,4,0.573622465133667,0.7534919381141663,0.8056456446647644,0.8782623410224915,0.7871306538581848,,0.9
CVCL_0332,4,0.573930561542511,0.7540765404701233,0.8061276078224182,0.8784598112106323,0.7874189019203186,,0.99
CVCL_0332,4,0.573930561542511,0.7540765404701233,0.8061276078224182,0.8784598112106323,0.7874189019203186,,0.995
CVCL_0334,0,0.516267716884613,0.7459695339202881,0.7961362600326538,0.8618468642234802,0.7821642160415649,,0.005
CVCL_0334,0,0.516267716884613,0.7459695339202881,0.7961362600326538,0.8618468642234802,0.7821642160415649,,0.01
CVCL_0334,0,0.5168229341506958,0.7469461560249329,0.7974653244018555,0.8625339865684509,0.7838383316993713,,0.1
CVCL_0334,0,0.518040120601654,0.7498023509979248,0.7999570369720459,0.8642092943191528,0.7866680026054382,,0.2
CVCL_0334,0,0.5185225009918213,0.7511124610900879,0.801507294178009,0.8648457527160645,0.7872757911682129,,0.5
CVCL_0334,0,0.5371857285499573,0.7608940601348877,0.8088061213493347,0.8897456526756287,0.7882769107818604,,0.8
CVCL_0334,0,0.5374618172645569,0.7609976530075073,0.8088929057121277,0.8902208209037781,0.7886951565742493,,0.9
CVCL_0334,0,0.53824383020401,0.7619696259498596,0.8098707795143127,0.8914130330085754,0.789336621761322,,0.99
CVCL_0334,0,0.53824383020401,0.7619696259498596,0.8098707795143127,0.8914130330085754,0.789336621761322,,0.995
CVCL_0334,1,0.5126069188117981,0.7407110929489136,0.7908133864402771,0.8535925149917603,0.7774035930633545,,0.005
CVCL_0334,1,0.5126069188117981,0.7407110929489136,0.7908133864402771,0.8535925149917603,0.7774035930633545,,0.01
CVCL_0334,1,0.5137931704521179,0.7432072758674622,0.7938629984855652,0.8551921844482422,0.7802988886833191,,0.1
CVCL_0334,1,0.5138338804244995,0.7446433901786804,0.7953242659568787,0.8552194237709045,0.7822043299674988,,0.2
CVCL_0334,1,0.5144819021224976,0.7468216419219971,0.7974619269371033,0.8563234806060791,0.784920334815979,,0.5
CVCL_0334,1,0.5386903285980225,0.7629023790359497,0.81071537733078,0.8892128467559814,0.7905268669128418,,0.8
CVCL_0334,1,0.5391269326210022,0.7634513974189758,0.811536967754364,0.8897332549095154,0.7909913063049316,,0.9
CVCL_0334,1,0.5395724773406982,0.764089822769165,0.8118391036987305,0.8904866576194763,0.7913213968276978,,0.99
CVCL_0334,1,0.5395724773406982,0.764089822769165,0.8118391036987305,0.8904866576194763,0.7913213968276978,,0.995
CVCL_0334,2,0.5547538995742798,0.7419655323028564,0.7946456670761108,0.8507674336433411,0.7831307649612427,,0.005
CVCL_0334,2,0.5547538995742798,0.7419655323028564,0.7946456670761108,0.8507674336433411,0.7831307649612427,,0.01
CVCL_0334,2,0.5550702810287476,0.7447289824485779,0.7974677681922913,0.851140558719635,0.7862893342971802,,0.1
CVCL_0334,2,0.5558193922042847,0.74490886926651,0.7976685166358948,0.851983368396759,0.7868738770484924,,0.2
CVCL_0334,2,0.5564525723457336,0.7459271550178528,0.7986759543418884,0.8529333472251892,0.7877839207649231,,0.5
CVCL_0334,2,0.5807439684867859,0.7598590850830078,0.8113377690315247,0.8865017294883728,0.7908875346183777,,0.8
CVCL_0334,2,0.5808143019676208,0.760554313659668,0.811841607093811,0.8865177035331726,0.7912721037864685,,0.9
CVCL_0334,2,0.5812911987304688,0.7610900402069092,0.8124603033065796,0.8870223164558411,0.7924638390541077,,0.99
CVCL_0334,2,0.5812911987304688,0.7610900402069092,0.8124603033065796,0.8870223164558411,0.7924638390541077,,0.995
CVCL_0334,3,0.548007071018219,0.7121632695198059,0.7692148089408875,0.8229280710220337,0.760650098323822,,0.005
CVCL_0334,3,0.548007071018219,0.7121632695198059,0.7692148089408875,0.8229280710220337,0.760650098323822,,0.01
CVCL_0334,3,0.5482138991355896,0.7139745354652405,0.771095335483551,0.8231977820396423,0.7627182006835938,,0.1
CVCL_0334,3,0.5484259128570557,0.7141566276550293,0.7711222767829895,0.8234233856201172,0.7627620100975037,,0.2
CVCL_0334,3,0.5486622452735901,0.7145813703536987,0.7717663049697876,0.823769748210907,0.7636313438415527,,0.5
CVCL_0334,3,0.5898805260658264,0.750661313533783,0.8045889735221863,0.8807315230369568,0.7840221524238586,,0.8
CVCL_0334,3,0.5905205011367798,0.7514909505844116,0.8052318096160889,0.8816309571266174,0.7847397923469543,,0.9
CVCL_0334,3,0.5919129252433777,0.7533419132232666,0.8068445920944214,0.8836259245872498,0.7865919470787048,,0.99
CVCL_0334,3,0.5919129252433777,0.7533419132232666,0.8068445920944214,0.8836259245872498,0.7865919470787048,,0.995
CVCL_0334,4,0.5415458083152771,0.7258248329162598,0.7818695902824402,0.8354523777961731,0.7730724215507507,,0.005
CVCL_0334,4,0.5415458083152771,0.7258248329162598,0.7818695902824402,0.8354523777961731,0.7730724215507507,,0.01
CVCL_0334,4,0.5415712594985962,0.7264198064804077,0.7827751040458679,0.8355510234832764,0.77411949634552,,0.1
CVCL_0334,4,0.5419197678565979,0.7277957201004028,0.7842016816139221,0.8358635306358337,0.7752358317375183,,0.2
CVCL_0334,4,0.5428017377853394,0.7283273339271545,0.7844311594963074,0.8371838331222534,0.7757377624511719,,0.5
CVCL_0334,4,0.5795037746429443,0.7578714489936829,0.8103365898132324,0.8868151307106018,0.7888811826705933,,0.8
CVCL_0334,4,0.580190896987915,0.7586731910705566,0.8107859492301941,0.8881756663322449,0.7891321778297424,,0.9
CVCL_0334,4,0.5810825824737549,0.7586957812309265,0.8108077645301819,0.8892638683319092,0.7900923490524292,,0.99
CVCL_0334,4,0.5810825824737549,0.7586957812309265,0.8108077645301819,0.8892638683319092,0.7900923490524292,,0.995
CVCL_0359,0,0.5156397223472595,0.7137308120727539,0.7668493390083313,0.8128986358642578,0.7626553773880005,,0.005
CVCL_0359,0,0.5156397223472595,0.7137308120727539,0.7668493390083313,0.8128986358642578,0.7626553773880005,,0.01
CVCL_0359,0,0.5159481763839722,0.715263843536377,0.7687311172485352,0.8133222460746765,0.76513671875,,0.1
CVCL_0359,0,0.5161371827125549,0.7153951525688171,0.7690893411636353,0.8135247826576233,0.7653604745864868,,0.2
CVCL_0359,0,0.5172004103660583,0.7168624401092529,0.7705998420715332,0.8148285150527954,0.7673108577728271,,0.5
CVCL_0359,0,0.5622027516365051,0.755843460559845,0.8060924410820007,0.8752064108848572,0.7890995740890503,,0.8
CVCL_0359,0,0.5627964735031128,0.7561703324317932,0.8067856431007385,0.8761031627655029,0.7904449105262756,,0.9
CVCL_0359,0,0.5631827116012573,0.7570022940635681,0.8074291348457336,0.8765016198158264,0.790619432926178,,0.99
CVCL_0359,0,0.5631827116012573,0.7570022940635681,0.8074291348457336,0.8765016198158264,0.790619432926178,,0.995
CVCL_0359,1,0.5297247767448425,0.7057642936706543,0.7619286179542542,0.8099104762077332,0.7562612891197205,,0.005
CVCL_0359,1,0.5297247767448425,0.7057642936706543,0.7619286179542542,0.8099104762077332,0.7562612891197205,,0.01
CVCL_0359,1,0.5306715369224548,0.7082284092903137,0.7645949721336365,0.8113505840301514,0.7596649527549744,,0.1
CVCL_0359,1,0.5308721661567688,0.7089235782623291,0.7654788494110107,0.8116949200630188,0.760299801826477,,0.2
CVCL_0359,1,0.5311999320983887,0.7099170684814453,0.7663593292236328,0.8119789361953735,0.7616695761680603,,0.5
CVCL_0359,1,0.5767986178398132,0.7525222301483154,0.8052558898925781,0.8744441270828247,0.788058876991272,,0.8
CVCL_0359,1,0.5768851041793823,0.7532588839530945,0.8054530620574951,0.8744993805885315,0.788155734539032,,0.9
CVCL_0359,1,0.5773752927780151,0.7535077333450317,0.8061803579330444,0.8753659129142761,0.7893402576446533,,0.99
CVCL_0359,1,0.5773752927780151,0.7535077333450317,0.8061803579330444,0.8753659129142761,0.7893402576446533,,0.995
CVCL_0359,2,0.5510050058364868,0.7002701759338379,0.756790280342102,0.8009421825408936,0.7527355551719666,,0.005
CVCL_0359,2,0.5510050058364868,0.7002701759338379,0.756790280342102,0.8009421825408936,0.7527355551719666,,0.01
CVCL_0359,2,0.5510748028755188,0.7018194198608398,0.7584297060966492,0.8012866973876953,0.754173994064331,,0.1
CVCL_0359,2,0.5513261556625366,0.7021397948265076,0.7590017914772034,0.801548182964325,0.7551712989807129,,0.2
CVCL_0359,2,0.5520833134651184,0.7034750580787659,0.7602217793464661,0.8024492859840393,0.756393313407898,,0.5
CVCL_0359,2,0.6064212918281555,0.7492437362670898,0.8037481904029846,0.8759837746620178,0.7851237058639526,,0.8
CVCL_0359,2,0.6065219044685364,0.7494499683380127,0.8038662672042847,0.876110851764679,0.7854165434837341,,0.9
CVCL_0359,2,0.6070080995559692,0.7495030164718628,0.8040511012077332,0.8770682215690613,0.785518229007721,,0.99
CVCL_0359,2,0.6070080995559692,0.7495030164718628,0.8040511012077332,0.8770682215690613,0.785518229007721,,0.995
CVCL_0359,3,0.5550481081008911,0.6767697930335999,0.7379195094108582,0.7787261605262756,0.7348808646202087,,0.005
CVCL_0359,3,0.5550481081008911,0.6767697930335999,0.7379195094108582,0.7787261605262756,0.7348808646202087,,0.01
CVCL_0359,3,0.5550562143325806,0.6773210763931274,0.7382712364196777,0.778766930103302,0.7352572083473206,,0.1
CVCL_0359,3,0.5550671815872192,0.6776424646377563,0.7386265993118286,0.7789767980575562,0.7356511354446411,,0.2
CVCL_0359,3,0.5561385750770569,0.6787071228027344,0.7396001219749451,0.7802799344062805,0.7367207407951355,,0.5
CVCL_0359,3,0.6209138631820679,0.7433205842971802,0.8005643486976624,0.8687425851821899,0.7817198038101196,,0.8
CVCL_0359,3,0.6219773888587952,0.7435783743858337,0.8008086085319519,0.8703245520591736,0.7826055884361267,,0.9
CVCL_0359,3,0.6222837567329407,0.7447385787963867,0.8019701242446899,0.8707663416862488,0.7834223508834839,,0.99
CVCL_0359,3,0.6222837567329407,0.7447385787963867,0.8019701242446899,0.8707663416862488,0.7834223508834839,,0.995
CVCL_0359,4,0.545289158821106,0.693131685256958,0.7530326247215271,0.7932682037353516,0.7505171895027161,,0.005
CVCL_0359,4,0.545289158821106,0.693131685256958,0.7530326247215271,0.7932682037353516,0.7505171895027161,,0.01
CVCL_0359,4,0.5454213619232178,0.6939177513122559,0.7536256313323975,0.7934607267379761,0.7517515420913696,,0.1
CVCL_0359,4,0.5457850098609924,0.6940391659736633,0.7539833188056946,0.7937600016593933,0.752292275428772,,0.2
CVCL_0359,4,0.5464924573898315,0.695946455001831,0.7556829452514648,0.7948612570762634,0.7542991042137146,,0.5
CVCL_0359,4,0.6058093905448914,0.7529545426368713,0.808020293712616,0.8750358819961548,0.79025799036026,,0.8
CVCL_0359,4,0.6058768630027771,0.7529683113098145,0.8083544373512268,0.8750369548797607,0.7904545068740845,,0.9
CVCL_0359,4,0.6067590117454529,0.7537909746170044,0.8085663318634033,0.8762883543968201,0.790652334690094,,0.99
CVCL_0359,4,0.6067590117454529,0.7537909746170044,0.8085663318634033,0.8762883543968201,0.790652334690094,,0.995
CVCL_0366,0,0.4805580973625183,0.7269378900527954,0.7750407457351685,0.8270048499107361,0.7680562138557434,,0.005
CVCL_0366,0,0.4805580973625183,0.7269378900527954,0.7750407457351685,0.8270048499107361,0.7680562138557434,,0.01
CVCL_0366,0,0.4811311364173889,0.7285863757133484,0.7769214510917664,0.8276936411857605,0.7697795629501343,,0.1
CVCL_0366,0,0.48241671919822693,0.7294843792915344,0.777640700340271,0.8295048475265503,0.7699609994888306,,0.2
CVCL_0366,0,0.48290759325027466,0.7306065559387207,0.7792290449142456,0.8301181793212891,0.7716695666313171,,0.5
CVCL_0366,0,0.5227648615837097,0.7628076672554016,0.8088808655738831,0.8833763003349304,0.7907613515853882,,0.8
CVCL_0366,0,0.5231012105941772,0.763214111328125,0.8097285628318787,0.8837078809738159,0.7911168336868286,,0.9
CVCL_0366,0,0.5242125988006592,0.7633736729621887,0.8098694682121277,0.8854358196258545,0.7915418148040771,,0.99
CVCL_0366,0,0.5242125988006592,0.7633736729621887,0.8098694682121277,0.8854358196258545,0.7915418148040771,,0.995
CVCL_0366,1,0.510482132434845,0.7200183868408203,0.7718318700790405,0.8292170166969299,0.7614880204200745,,0.005
CVCL_0366,1,0.510482132434845,0.7200183868408203,0.7718318700790405,0.8292170166969299,0.7614880204200745,,0.01
CVCL_0366,1,0.5108088254928589,0.7220240235328674,0.7737938761711121,0.8295433521270752,0.7634280323982239,,0.1
CVCL_0366,1,0.5109034180641174,0.7226757407188416,0.7746804356575012,0.8297448754310608,0.765113115310669,,0.2
CVCL_0366,1,0.5115554332733154,0.724234938621521,0.7762013077735901,0.8307145833969116,0.7668499946594238,,0.5
CVCL_0366,1,0.5476229786872864,0.7544465065002441,0.8043019771575928,0.8798672556877136,0.7850223779678345,,0.8
CVCL_0366,1,0.547727644443512,0.7546179890632629,0.8046208024024963,0.8800061941146851,0.7855097055435181,,0.9
CVCL_0366,1,0.5486240386962891,0.7559012770652771,0.8057671785354614,0.8811970353126526,0.7863591313362122,,0.99
CVCL_0366,1,0.5486240386962891,0.7559012770652771,0.8057671785354614,0.8811970353126526,0.7863591313362122,,0.995
CVCL_0366,2,0.5361829996109009,0.708835244178772,0.7626155614852905,0.8163043856620789,0.7529227137565613,,0.005
CVCL_0366,2,0.5361829996109009,0.708835244178772,0.7626155614852905,0.8163043856620789,0.7529227137565613,,0.01
CVCL_0366,2,0.5363393425941467,0.710525631904602,0.7644121050834656,0.8163178563117981,0.7555228471755981,,0.1
CVCL_0366,2,0.5364415645599365,0.711395800113678,0.7653543949127197,0.8165867924690247,0.7562280893325806,,0.2
CVCL_0366,2,0.5368013381958008,0.712153971195221,0.7660520076751709,0.8171277046203613,0.7569683194160461,,0.5
CVCL_0366,2,0.584381103515625,0.7475469708442688,0.800143837928772,0.8814607858657837,0.7787324786186218,,0.8
CVCL_0366,2,0.5853326916694641,0.7487704753875732,0.8018020391464233,0.8829514384269714,0.7795731425285339,,0.9
CVCL_0366,2,0.586702287197113,0.7489829063415527,0.8018728494644165,0.8850427865982056,0.7800820469856262,,0.99
CVCL_0366,2,0.586702287197113,0.7489829063415527,0.8018728494644165,0.8850427865982056,0.7800820469856262,,0.995
CVCL_0366,3,0.5389768481254578,0.681322455406189,0.7375268340110779,0.7872734665870667,0.7304730415344238,,0.005
CVCL_0366,3,0.5389768481254578,0.681322455406189,0.7375268340110779,0.7872734665870667,0.7304730415344238,,0.01
CVCL_0366,3,0.5391384959220886,0.6820003390312195,0.7382858991622925,0.7874357104301453,0.7309629917144775,,0.1
CVCL_0366,3,0.5397704839706421,0.6834070682525635,0.7400228977203369,0.7883848547935486,0.7333639860153198,,0.2
CVCL_0366,3,0.5407050848007202,0.6851810216903687,0.741969108581543,0.7895193099975586,0.7355228662490845,,0.5
CVCL_0366,3,0.6034499406814575,0.7409036159515381,0.7959398627281189,0.8769855499267578,0.7739019989967346,,0.8
CVCL_0366,3,0.6037624478340149,0.7413568496704102,0.7965266108512878,0.8773907423019409,0.7739344239234924,,0.9
CVCL_0366,3,0.6042318940162659,0.7416732907295227,0.7968462109565735,0.8779466152191162,0.7746114730834961,,0.99
CVCL_0366,3,0.6042318940162659,0.7416732907295227,0.7968462109565735,0.8779466152191162,0.7746114730834961,,0.995
CVCL_0366,4,0.5234713554382324,0.7018921971321106,0.7581340670585632,0.80506831407547,0.7524954080581665,,0.005
CVCL_0366,4,0.5234713554382324,0.7018921971321106,0.7581340670585632,0.80506831407547,0.7524954080581665,,0.01
CVCL_0366,4,0.5235564708709717,0.7019881010055542,0.7581479549407959,0.8051093816757202,0.7528034448623657,,0.1
CVCL_0366,4,0.5236284136772156,0.7028523683547974,0.7593287825584412,0.8052586317062378,0.7541147470474243,,0.2
CVCL_0366,4,0.5245180726051331,0.7048541307449341,0.7611304521560669,0.8062841892242432,0.7559947371482849,,0.5
CVCL_0366,4,0.5795415043830872,0.7520143389701843,0.8047328591346741,0.8810447454452515,0.784059464931488,,0.8
CVCL_0366,4,0.5796341300010681,0.7528305649757385,0.8055557608604431,0.8812061548233032,0.7849972248077393,,0.9
CVCL_0366,4,0.5801469683647156,0.7528742551803589,0.805745005607605,0.8816851377487183,0.78545081615448,,0.99
CVCL_0366,4,0.5801469683647156,0.7528742551803589,0.805745005607605,0.8816851377487183,0.78545081615448,,0.995
CVCL_0371,0,0.5094040632247925,0.7237528562545776,0.775105357170105,0.8269417881965637,0.7675025463104248,,0.005
CVCL_0371,0,0.5094040632247925,0.7237528562545776,0.775105357170105,0.8269417881965637,0.7675025463104248,,0.01
CVCL_0371,0,0.5097715854644775,0.724243700504303,0.7759559154510498,0.8274345397949219,0.7679030299186707,,0.1
CVCL_0371,0,0.5099561810493469,0.7247143387794495,0.7762806415557861,0.8277887105941772,0.7687296867370605,,0.2
CVCL_0371,0,0.5101817846298218,0.7262035608291626,0.7775898575782776,0.8279104828834534,0.7699568867683411,,0.5
CVCL_0371,0,0.5491504073143005,0.7585436701774597,0.8078373670578003,0.8798953294754028,0.7898156046867371,,0.8
CVCL_0371,0,0.5498217344284058,0.7590992450714111,0.8083517551422119,0.8806054592132568,0.7900434136390686,,0.9
CVCL_0371,0,0.5506154894828796,0.7596819400787354,0.8089967966079712,0.881779670715332,0.7908437252044678,,0.99
CVCL_0371,0,0.5506154894828796,0.7596819400787354,0.8089967966079712,0.881779670715332,0.7908437252044678,,0.995
CVCL_0371,1,0.5026715397834778,0.7196905016899109,0.7714453339576721,0.8216918706893921,0.7655892968177795,,0.005
CVCL_0371,1,0.5026715397834778,0.7196905016899109,0.7714453339576721,0.8216918706893921,0.7655892968177795,,0.01
CVCL_0371,1,0.5027360916137695,0.7209248542785645,0.7728409767150879,0.8218387961387634,0.7668957710266113,,0.1
CVCL_0371,1,0.5029404163360596,0.7214725613594055,0.7735189199447632,0.8221225142478943,0.7683470845222473,,0.2
CVCL_0371,1,0.5031915903091431,0.7220585346221924,0.7741275429725647,0.8225533366203308,0.7691534161567688,,0.5
CVCL_0371,1,0.5477148294448853,0.7618810534477234,0.8109081387519836,0.8823128938674927,0.7931337952613831,,0.8
CVCL_0371,1,0.5485362410545349,0.7619266510009766,0.8112232089042664,0.8834503293037415,0.7936357259750366,,0.9
CVCL_0371,1,0.5488161444664001,0.7620689868927002,0.8115109205245972,0.8838483095169067,0.7938793897628784,,0.99
CVCL_0371,1,0.5488161444664001,0.7620689868927002,0.8115109205245972,0.8838483095169067,0.7938793897628784,,0.995
CVCL_0371,2,0.5220658183097839,0.7132951021194458,0.7663922309875488,0.8100681304931641,0.7620803713798523,,0.005
CVCL_0371,2,0.5220658183097839,0.7132951021194458,0.7663922309875488,0.8100681304931641,0.7620803713798523,,0.01
CVCL_0371,2,0.5229363441467285,0.7151833772659302,0.7682892680168152,0.811509370803833,0.7633087038993835,,0.1
CVCL_0371,2,0.5235737562179565,0.7152356505393982,0.7686657309532166,0.8121860027313232,0.7650036215782166,,0.2
CVCL_0371,2,0.5240459442138672,0.717163622379303,0.7702137231826782,0.8129469156265259,0.7663534879684448,,0.5
CVCL_0371,2,0.5736689567565918,0.7584575414657593,0.8097459673881531,0.8797034621238708,0.7920600771903992,,0.8
CVCL_0371,2,0.5752820372581482,0.7592005133628845,0.8102754354476929,0.8822224736213684,0.7921481132507324,,0.9
CVCL_0371,2,0.5754838585853577,0.759258508682251,0.8104628324508667,0.8825353384017944,0.7922220826148987,,0.99
CVCL_0371,2,0.5754838585853577,0.759258508682251,0.8104628324508667,0.8825353384017944,0.7922220826148987,,0.995
CVCL_0371,3,0.5462937355041504,0.6831508278846741,0.7408073544502258,0.7840573191642761,0.7378742098808289,,0.005
CVCL_0371,3,0.5462937355041504,0.6831508278846741,0.7408073544502258,0.7840573191642761,0.7378742098808289,,0.01
CVCL_0371,3,0.5468530654907227,0.6840421557426453,0.7416719198226929,0.7849915623664856,0.7385046482086182,,0.1
CVCL_0371,3,0.5470999479293823,0.6842254996299744,0.7424726486206055,0.7854369282722473,0.7392212152481079,,0.2
CVCL_0371,3,0.5477021932601929,0.6856831908226013,0.743449866771698,0.7861306071281433,0.7405982613563538,,0.5
CVCL_0371,3,0.614238977432251,0.7500007152557373,0.8050330281257629,0.8761699795722961,0.7858246564865112,,0.8
CVCL_0371,3,0.6149076223373413,0.7514621019363403,0.8067048788070679,0.8772792220115662,0.7876684665679932,,0.9
CVCL_0371,3,0.6162353754043579,0.7529614567756653,0.8077957034111023,0.8789812922477722,0.7883831262588501,,0.99
CVCL_0371,3,0.6162353754043579,0.7529614567756653,0.8077957034111023,0.8789812922477722,0.7883831262588501,,0.995
CVCL_0371,4,0.5115342140197754,0.7028060555458069,0.7578883767127991,0.7976068258285522,0.7566124200820923,,0.005
CVCL_0371,4,0.5115342140197754,0.7028060555458069,0.7578883767127991,0.7976068258285522,0.7566124200820923,,0.01
CVCL_0371,4,0.5125107765197754,0.7046986222267151,0.759830117225647,0.7988923192024231,0.7584452629089355,,0.1
CVCL_0371,4,0.5125311017036438,0.7048220038414001,0.759985089302063,0.7989213466644287,0.7589085102081299,,0.2
CVCL_0371,4,0.5134485363960266,0.7065525650978088,0.7616921663284302,0.800192654132843,0.7611125111579895,,0.5
CVCL_0371,4,0.5717062950134277,0.7599354982376099,0.8114457130432129,0.8788188695907593,0.7944315075874329,,0.8
CVCL_0371,4,0.5722044110298157,0.7601940035820007,0.8115543723106384,0.8795003294944763,0.7948669791221619,,0.9
CVCL_0371,4,0.5735336542129517,0.761413037776947,0.8127895593643188,0.8811298608779907,0.7956790328025818,,0.99
CVCL_0371,4,0.5735336542129517,0.761413037776947,0.8127895593643188,0.8811298608779907,0.7956790328025818,,0.995
CVCL_0397,0,0.5072771310806274,0.7292550206184387,0.7803398370742798,0.839253306388855,0.7695303559303284,,0.005
CVCL_0397,0,0.5072771310806274,0.7292550206184387,0.7803398370742798,0.839253306388855,0.7695303559303284,,0.01
CVCL_0397,0,0.5074318647384644,0.7294105291366577,0.7808006405830383,0.8395780920982361,0.7697368860244751,,0.1
CVCL_0397,0,0.5079072117805481,0.7308346629142761,0.7818725109100342,0.8402438163757324,0.7703696489334106,,0.2
CVCL_0397,0,0.5088309645652771,0.732425332069397,0.7836967706680298,0.8416905999183655,0.7727698683738708,,0.5
CVCL_0397,0,0.5397286415100098,0.75510174036026,0.8038115501403809,0.8826125264167786,0.7841240167617798,,0.8
CVCL_0397,0,0.5405018925666809,0.7566033005714417,0.805875301361084,0.8838810920715332,0.7865445017814636,,0.9
CVCL_0397,0,0.5422950983047485,0.757774293422699,0.8068971037864685,0.8863485455513,0.7866305708885193,,0.99
CVCL_0397,0,0.5422950983047485,0.757774293422699,0.8068971037864685,0.8863485455513,0.7866305708885193,,0.995
CVCL_0397,1,0.500065267086029,0.7240576148033142,0.7760982513427734,0.8296507000923157,0.7677674889564514,,0.005
CVCL_0397,1,0.500065267086029,0.7240576148033142,0.7760982513427734,0.8296507000923157,0.7677674889564514,,0.01
CVCL_0397,1,0.5003356337547302,0.7260555624961853,0.7780507206916809,0.8298980593681335,0.7701238393783569,,0.1
CVCL_0397,1,0.5011904835700989,0.7270824909210205,0.7791209816932678,0.8311164379119873,0.7712194323539734,,0.2
CVCL_0397,1,0.5014770030975342,0.7278793454170227,0.7804170250892639,0.8317174911499023,0.7727826833724976,,0.5
CVCL_0397,1,0.5402569770812988,0.7593490481376648,0.8080352544784546,0.8838503360748291,0.7892231941223145,,0.8
CVCL_0397,1,0.5403026342391968,0.7607883214950562,0.8101692199707031,0.884124755859375,0.7909021377563477,,0.9
CVCL_0397,1,0.54105544090271,0.7612335085868835,0.8107733726501465,0.8851431608200073,0.792110025882721,,0.99
CVCL_0397,1,0.54105544090271,0.7612335085868835,0.8107733726501465,0.8851431608200073,0.792110025882721,,0.995
CVCL_0397,2,0.5318869948387146,0.7215467095375061,0.7754248380661011,0.826755166053772,0.7663458585739136,,0.005
CVCL_0397,2,0.5318869948387146,0.7215467095375061,0.7754248380661011,0.826755166053772,0.7663458585739136,,0.01
CVCL_0397,2,0.5318987965583801,0.7246884107589722,0.7786536812782288,0.8269873261451721,0.7709766030311584,,0.1
CVCL_0397,2,0.5319324135780334,0.7249416708946228,0.7789672017097473,0.8270514011383057,0.7713128328323364,,0.2
CVCL_0397,2,0.5328094959259033,0.7257077693939209,0.7795456051826477,0.827916145324707,0.7721289396286011,,0.5
CVCL_0397,2,0.5741636753082275,0.7573675513267517,0.8086922764778137,0.8838083148002625,0.7888979911804199,,0.8
CVCL_0397,2,0.5742152333259583,0.7573727369308472,0.8089625835418701,0.8838378190994263,0.7895169854164124,,0.9
CVCL_0397,2,0.5742950439453125,0.7574235200881958,0.8091840744018555,0.8840862512588501,0.7896543145179749,,0.99
CVCL_0397,2,0.5742950439453125,0.7574235200881958,0.8091840744018555,0.8840862512588501,0.7896543145179749,,0.995
CVCL_0397,3,0.5467388033866882,0.6868124604225159,0.7442060708999634,0.7889670133590698,0.7385281324386597,,0.005
CVCL_0397,3,0.5467388033866882,0.6868124604225159,0.7442060708999634,0.7889670133590698,0.7385281324386597,,0.01
CVCL_0397,3,0.5482619404792786,0.6870962977409363,0.7446179986000061,0.7911800146102905,0.7389488816261292,,0.1
CVCL_0397,3,0.5487954020500183,0.6873567700386047,0.7448053359985352,0.7918078303337097,0.7395985722541809,,0.2
CVCL_0397,3,0.548991858959198,0.6875014901161194,0.7449600100517273,0.7926294207572937,0.7406885623931885,,0.5
CVCL_0397,3,0.6130934953689575,0.748466968536377,0.8032828569412231,0.8791465759277344,0.7829734086990356,,0.8
CVCL_0397,3,0.614239513874054,0.7487477660179138,0.8043386936187744,0.8809145092964172,0.7832769155502319,,0.9
CVCL_0397,3,0.6142467856407166,0.7492239475250244,0.8045538663864136,0.8811096549034119,0.7836956977844238,,0.99
CVCL_0397,3,0.6142467856407166,0.7492239475250244,0.8045538663864136,0.8811096549034119,0.7836956977844238,,0.995
CVCL_0397,4,0.5182996392250061,0.7086483836174011,0.7644039988517761,0.8091270923614502,0.7589852809906006,,0.005
CVCL_0397,4,0.5182996392250061,0.7086483836174011,0.7644039988517761,0.8091270923614502,0.7589852809906006,,0.01
CVCL_0397,4,0.5189085602760315,0.7098850607872009,0.7661945819854736,0.810047447681427,0.761624276638031,,0.1
