quantile,value,pert_id,n_batches_pert,cell_line
0.995,4.598522160670796,Divalproex Sodium,2,sciplex_MCF7
0.1,3.2580110653294194,Droxinostat,2,sciplex_MCF7
0.2,3.3161451059294014,Droxinostat,2,sciplex_MCF7
0.5,3.470944424332017,Droxinostat,2,sciplex_MCF7
0.8,4.760545070962508,Droxinostat,2,sciplex_MCF7
0.9,5.047885071987031,Droxinostat,2,sciplex_MCF7
0.99,5.275922174705271,Droxinostat,2,sciplex_MCF7
0.995,5.279742279271842,Droxinostat,2,sciplex_MCF7
0.1,2.9838305470132953,EED226,2,sciplex_MCF7
0.2,3.0248307158686507,EED226,2,sciplex_MCF7
0.5,3.6929940343954124,EED226,2,sciplex_MCF7
0.8,4.35715111380547,EED226,2,sciplex_MCF7
0.9,4.416951058020858,EED226,2,sciplex_MCF7
0.99,4.528475933195612,EED226,2,sciplex_MCF7
0.995,4.556609065192914,EED226,2,sciplex_MCF7
0.1,3.992377866866768,ENMD-2076,2,sciplex_MCF7
0.2,4.082390430096925,ENMD-2076,2,sciplex_MCF7
0.5,4.308824763032293,ENMD-2076,2,sciplex_MCF7
0.8,5.805255205122595,ENMD-2076,2,sciplex_MCF7
0.9,5.985885273694575,ENMD-2076,2,sciplex_MCF7
0.99,6.560275803435596,ENMD-2076,2,sciplex_MCF7
0.995,6.738204058934233,ENMD-2076,2,sciplex_MCF7
0.1,4.352303564328709,ENMD-2076 L-(+)-Tartaric acid ,2,sciplex_MCF7
0.2,4.505159355088837,ENMD-2076 L-(+)-Tartaric acid ,2,sciplex_MCF7
0.5,5.962561734369073,ENMD-2076 L-(+)-Tartaric acid ,2,sciplex_MCF7
0.8,7.0771022982711145,ENMD-2076 L-(+)-Tartaric acid ,2,sciplex_MCF7
0.9,7.277406746548141,ENMD-2076 L-(+)-Tartaric acid ,2,sciplex_MCF7
0.99,7.578612856681812,ENMD-2076 L-(+)-Tartaric acid ,2,sciplex_MCF7
0.995,7.631942645296461,ENMD-2076 L-(+)-Tartaric acid ,2,sciplex_MCF7
0.1,3.0359159178901516,Ellagic acid,2,sciplex_MCF7
0.2,3.083767549733834,Ellagic acid,2,sciplex_MCF7
0.5,3.7831714441974413,Ellagic acid,2,sciplex_MCF7
0.8,4.518681121133255,Ellagic acid,2,sciplex_MCF7
0.9,4.627973277618948,Ellagic acid,2,sciplex_MCF7
0.99,5.169111246540993,Ellagic acid,2,sciplex_MCF7
0.995,5.1700209816905565,Ellagic acid,2,sciplex_MCF7
0.1,3.1991099527394327,Entacapone,2,sciplex_MCF7
0.2,3.2732139949727936,Entacapone,2,sciplex_MCF7
0.5,4.092837537755273,Entacapone,2,sciplex_MCF7
0.8,4.958257050237964,Entacapone,2,sciplex_MCF7
0.9,5.0699443090022065,Entacapone,2,sciplex_MCF7
0.99,5.400341160947523,Entacapone,2,sciplex_MCF7
0.995,5.584418050541151,Entacapone,2,sciplex_MCF7
0.1,3.6592406300263747,Entinostat (MS-275),2,sciplex_MCF7
0.2,3.7442516707529485,Entinostat (MS-275),2,sciplex_MCF7
0.5,4.901658554402731,Entinostat (MS-275),2,sciplex_MCF7
0.8,5.31806948029018,Entinostat (MS-275),2,sciplex_MCF7
0.9,5.92588008562738,Entinostat (MS-275),2,sciplex_MCF7
0.99,6.204233542352288,Entinostat (MS-275),2,sciplex_MCF7
0.995,6.229225891545714,Entinostat (MS-275),2,sciplex_MCF7
0.1,3.353306707779553,Enzastaurin (LY317615),2,sciplex_MCF7
0.2,3.4017555357936944,Enzastaurin (LY317615),2,sciplex_MCF7
0.5,4.181998538743583,Enzastaurin (LY317615),2,sciplex_MCF7
0.8,5.2097563552503665,Enzastaurin (LY317615),2,sciplex_MCF7
0.9,5.345095577261551,Enzastaurin (LY317615),2,sciplex_MCF7
0.99,5.57150728761217,Enzastaurin (LY317615),2,sciplex_MCF7
0.995,5.66743044453204,Enzastaurin (LY317615),2,sciplex_MCF7
0.1,4.609945394647944,Epothilone A,2,sciplex_MCF7
0.2,4.732776982454002,Epothilone A,2,sciplex_MCF7
0.5,5.070029142805603,Epothilone A,2,sciplex_MCF7
0.8,6.38792588626602,Epothilone A,2,sciplex_MCF7
0.9,6.80206756434228,Epothilone A,2,sciplex_MCF7
0.99,8.113216445310904,Epothilone A,2,sciplex_MCF7
0.995,8.278294110753679,Epothilone A,2,sciplex_MCF7
0.1,3.390236068027437,FLLL32,2,sciplex_MCF7
0.2,3.461752295972738,FLLL32,2,sciplex_MCF7
0.5,4.93406046116514,FLLL32,2,sciplex_MCF7
0.8,5.08824775528074,FLLL32,2,sciplex_MCF7
0.9,5.1572408393488285,FLLL32,2,sciplex_MCF7
0.99,5.282130202064384,FLLL32,2,sciplex_MCF7
0.995,5.334119980784386,FLLL32,2,sciplex_MCF7
0.1,2.858372407917662,Fasudil (HA-1077) HCl,2,sciplex_MCF7
0.2,2.891080607066111,Fasudil (HA-1077) HCl,2,sciplex_MCF7
0.5,3.0017509452455235,Fasudil (HA-1077) HCl,2,sciplex_MCF7
0.8,4.276206699777646,Fasudil (HA-1077) HCl,2,sciplex_MCF7
0.9,4.360581975020255,Fasudil (HA-1077) HCl,2,sciplex_MCF7
0.99,4.581654621012819,Fasudil (HA-1077) HCl,2,sciplex_MCF7
0.995,4.629967281715065,Fasudil (HA-1077) HCl,2,sciplex_MCF7
0.1,4.463992168134321,"Fedratinib (SAR302503, TG101348)",2,sciplex_MCF7
0.2,4.59547385962429,"Fedratinib (SAR302503, TG101348)",2,sciplex_MCF7
0.5,4.820798565888735,"Fedratinib (SAR302503, TG101348)",2,sciplex_MCF7
0.8,6.318643598660262,"Fedratinib (SAR302503, TG101348)",2,sciplex_MCF7
0.9,6.7594363582614445,"Fedratinib (SAR302503, TG101348)",2,sciplex_MCF7
0.99,7.535822858823639,"Fedratinib (SAR302503, TG101348)",2,sciplex_MCF7
0.995,7.5929000569092535,"Fedratinib (SAR302503, TG101348)",2,sciplex_MCF7
0.1,3.3542878385504653,Filgotinib (GLPG0634),2,sciplex_MCF7
0.2,3.397193161765361,Filgotinib (GLPG0634),2,sciplex_MCF7
0.5,3.483692179502733,Filgotinib (GLPG0634),2,sciplex_MCF7
0.8,4.040191960124065,Filgotinib (GLPG0634),2,sciplex_MCF7
0.9,5.0540894188208245,Filgotinib (GLPG0634),2,sciplex_MCF7
0.99,5.409810769107228,Filgotinib (GLPG0634),2,sciplex_MCF7
0.995,5.465566089221435,Filgotinib (GLPG0634),2,sciplex_MCF7
0.1,9.416389579980287,Flavopiridol HCl,2,sciplex_MCF7
0.2,11.38611922185556,Flavopiridol HCl,2,sciplex_MCF7
0.5,14.904464935815735,Flavopiridol HCl,2,sciplex_MCF7
0.8,15.728381849926926,Flavopiridol HCl,2,sciplex_MCF7
0.9,16.418233689335928,Flavopiridol HCl,2,sciplex_MCF7
0.99,24.607686724046413,Flavopiridol HCl,2,sciplex_MCF7
0.995,25.267291316263705,Flavopiridol HCl,2,sciplex_MCF7
0.1,3.7879092697108017,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_MCF7
0.2,3.860153974197385,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_MCF7
0.5,4.032037548204771,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_MCF7
0.8,5.107753181081118,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_MCF7
0.9,5.363761166905414,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_MCF7
0.99,6.383301309624513,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_MCF7
0.995,6.403417475586869,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_MCF7
0.1,3.5737053370535357,Fulvestrant,2,sciplex_MCF7
0.2,3.621666830060938,Fulvestrant,2,sciplex_MCF7
0.5,5.416877441326939,Fulvestrant,2,sciplex_MCF7
0.8,5.821018224074092,Fulvestrant,2,sciplex_MCF7
0.9,5.900696274315932,Fulvestrant,2,sciplex_MCF7
0.99,6.112176673440722,Fulvestrant,2,sciplex_MCF7
0.995,6.19493604231594,Fulvestrant,2,sciplex_MCF7
0.1,3.091621598032267,G007-LK,2,sciplex_MCF7
0.2,3.15894848083199,G007-LK,2,sciplex_MCF7
0.5,4.370439320140102,G007-LK,2,sciplex_MCF7
0.8,4.506574051806841,G007-LK,2,sciplex_MCF7
0.9,4.562780793974603,G007-LK,2,sciplex_MCF7
0.99,4.6859089166261105,G007-LK,2,sciplex_MCF7
0.995,4.706121167788267,G007-LK,2,sciplex_MCF7
0.1,3.1996919960114822,GSK J1,2,sciplex_MCF7
0.2,3.2684173844878375,GSK J1,2,sciplex_MCF7
0.5,4.667830401118585,GSK J1,2,sciplex_MCF7
0.8,5.0539438572511,GSK J1,2,sciplex_MCF7
0.9,5.285738446921657,GSK J1,2,sciplex_MCF7
0.99,5.640488112156983,GSK J1,2,sciplex_MCF7
0.995,5.690397786433304,GSK J1,2,sciplex_MCF7
0.1,3.128980918707325,GSK-LSD1 2HCl,2,sciplex_MCF7
0.2,3.169444434622861,GSK-LSD1 2HCl,2,sciplex_MCF7
0.5,3.27484497088107,GSK-LSD1 2HCl,2,sciplex_MCF7
0.8,3.8468868826258227,GSK-LSD1 2HCl,2,sciplex_MCF7
0.9,4.992235362931323,GSK-LSD1 2HCl,2,sciplex_MCF7
0.99,5.5757804352341305,GSK-LSD1 2HCl,2,sciplex_MCF7
0.995,5.588548579277186,GSK-LSD1 2HCl,2,sciplex_MCF7
0.1,3.889246848772002,GSK1070916,2,sciplex_MCF7
0.2,4.005231743229249,GSK1070916,2,sciplex_MCF7
0.5,5.357134839863825,GSK1070916,2,sciplex_MCF7
0.8,5.857360155607017,GSK1070916,2,sciplex_MCF7
0.9,6.114705677683247,GSK1070916,2,sciplex_MCF7
0.99,6.62439091703393,GSK1070916,2,sciplex_MCF7
0.995,6.6740167850032766,GSK1070916,2,sciplex_MCF7
0.1,3.8457419899004766,Gandotinib (LY2784544),2,sciplex_MCF7
0.2,3.95836320138104,Gandotinib (LY2784544),2,sciplex_MCF7
0.5,6.410979755708715,Gandotinib (LY2784544),2,sciplex_MCF7
0.8,7.021197772201407,Gandotinib (LY2784544),2,sciplex_MCF7
0.9,7.2161360696526184,Gandotinib (LY2784544),2,sciplex_MCF7
0.99,7.433119645119574,Gandotinib (LY2784544),2,sciplex_MCF7
0.995,7.43849236238629,Gandotinib (LY2784544),2,sciplex_MCF7
0.1,3.342235793509847,Givinostat (ITF2357),2,sciplex_MCF7
0.2,3.4072743053593078,Givinostat (ITF2357),2,sciplex_MCF7
0.5,4.290898957710128,Givinostat (ITF2357),2,sciplex_MCF7
0.8,5.544795771079993,Givinostat (ITF2357),2,sciplex_MCF7
0.9,5.675634020817332,Givinostat (ITF2357),2,sciplex_MCF7
0.99,5.799555372011911,Givinostat (ITF2357),2,sciplex_MCF7
0.995,5.840974280087536,Givinostat (ITF2357),2,sciplex_MCF7
0.1,4.109073213832678,Glesatinib?(MGCD265),2,sciplex_MCF7
0.2,4.242576009448717,Glesatinib?(MGCD265),2,sciplex_MCF7
0.5,5.2701845434043095,Glesatinib?(MGCD265),2,sciplex_MCF7
0.8,6.264159765701373,Glesatinib?(MGCD265),2,sciplex_MCF7
0.9,6.896879887799754,Glesatinib?(MGCD265),2,sciplex_MCF7
0.99,7.351779827057691,Glesatinib?(MGCD265),2,sciplex_MCF7
0.995,7.355604208756885,Glesatinib?(MGCD265),2,sciplex_MCF7
0.1,3.90411488631071,Hesperadin,2,sciplex_MCF7
0.2,4.009591689919086,Hesperadin,2,sciplex_MCF7
0.5,4.241613353283475,Hesperadin,2,sciplex_MCF7
0.8,6.100433831105776,Hesperadin,2,sciplex_MCF7
0.9,6.272931736297482,Hesperadin,2,sciplex_MCF7
0.99,6.716356635642824,Hesperadin,2,sciplex_MCF7
0.995,6.786036211172321,Hesperadin,2,sciplex_MCF7
0.1,3.4148475600809447,INO-1001 (3-Aminobenzamide),2,sciplex_MCF7
0.2,3.460754390213516,INO-1001 (3-Aminobenzamide),2,sciplex_MCF7
0.5,3.5832051146820447,INO-1001 (3-Aminobenzamide),2,sciplex_MCF7
0.8,4.153441175753999,INO-1001 (3-Aminobenzamide),2,sciplex_MCF7
0.9,4.786160088597991,INO-1001 (3-Aminobenzamide),2,sciplex_MCF7
0.99,5.674162509970604,INO-1001 (3-Aminobenzamide),2,sciplex_MCF7
0.995,5.68215680996015,INO-1001 (3-Aminobenzamide),2,sciplex_MCF7
0.1,3.2636990728733175,IOX2,2,sciplex_MCF7
0.2,3.3371120092032003,IOX2,2,sciplex_MCF7
0.5,4.7172528617223115,IOX2,2,sciplex_MCF7
0.8,5.474307403997848,IOX2,2,sciplex_MCF7
0.9,5.623497248062605,IOX2,2,sciplex_MCF7
0.99,5.913092598309082,IOX2,2,sciplex_MCF7
0.995,6.0251993470337135,IOX2,2,sciplex_MCF7
0.1,3.109480155228343,ITSA-1 (ITSA1),2,sciplex_MCF7
0.2,3.161844850985683,ITSA-1 (ITSA1),2,sciplex_MCF7
0.5,3.2982179956868904,ITSA-1 (ITSA1),2,sciplex_MCF7
0.8,4.64787882853985,ITSA-1 (ITSA1),2,sciplex_MCF7
0.9,4.763379068166445,ITSA-1 (ITSA1),2,sciplex_MCF7
0.99,4.90439038869985,ITSA-1 (ITSA1),2,sciplex_MCF7
0.995,4.914145062007797,ITSA-1 (ITSA1),2,sciplex_MCF7
0.1,3.1875284248503224,Iniparib (BSI-201),2,sciplex_MCF7
0.2,3.291626453029576,Iniparib (BSI-201),2,sciplex_MCF7
0.5,4.510115175058591,Iniparib (BSI-201),2,sciplex_MCF7
0.8,4.75301839257629,Iniparib (BSI-201),2,sciplex_MCF7
0.9,4.836712636528861,Iniparib (BSI-201),2,sciplex_MCF7
0.99,5.02309313000966,Iniparib (BSI-201),2,sciplex_MCF7
0.995,5.076727648824824,Iniparib (BSI-201),2,sciplex_MCF7
0.1,3.6978496538844334,Ivosidenib (AG-120),2,sciplex_MCF7
0.2,3.7638986848742575,Ivosidenib (AG-120),2,sciplex_MCF7
0.5,3.9055974833765403,Ivosidenib (AG-120),2,sciplex_MCF7
0.8,4.466851036844968,Ivosidenib (AG-120),2,sciplex_MCF7
0.9,5.4695590591585646,Ivosidenib (AG-120),2,sciplex_MCF7
0.99,6.133097542243241,Ivosidenib (AG-120),2,sciplex_MCF7
0.995,6.252832119444087,Ivosidenib (AG-120),2,sciplex_MCF7
0.1,4.040619306561872,JNJ-26854165 (Serdemetan),2,sciplex_MCF7
0.2,4.1131719636014905,JNJ-26854165 (Serdemetan),2,sciplex_MCF7
0.5,4.386437603956637,JNJ-26854165 (Serdemetan),2,sciplex_MCF7
0.8,5.398286843532629,JNJ-26854165 (Serdemetan),2,sciplex_MCF7
0.9,5.755890931138394,JNJ-26854165 (Serdemetan),2,sciplex_MCF7
0.99,6.753163252138763,JNJ-26854165 (Serdemetan),2,sciplex_MCF7
0.995,6.79520743444283,JNJ-26854165 (Serdemetan),2,sciplex_MCF7
0.1,3.284597806452143,JNJ-7706621,2,sciplex_MCF7
0.2,3.32038715920258,JNJ-7706621,2,sciplex_MCF7
0.5,3.5163218587560277,JNJ-7706621,2,sciplex_MCF7
0.8,5.630807702130591,JNJ-7706621,2,sciplex_MCF7
0.9,5.790267949592734,JNJ-7706621,2,sciplex_MCF7
0.99,6.049214130575034,JNJ-7706621,2,sciplex_MCF7
0.995,6.448880844306864,JNJ-7706621,2,sciplex_MCF7
0.1,3.818130833017259,KW-2449,2,sciplex_MCF7
0.2,3.9097061749965,KW-2449,2,sciplex_MCF7
0.5,4.137653838682194,KW-2449,2,sciplex_MCF7
0.8,6.310440449902667,KW-2449,2,sciplex_MCF7
0.9,6.440748833176025,KW-2449,2,sciplex_MCF7
0.99,6.766779443579541,KW-2449,2,sciplex_MCF7
0.995,6.977501413287902,KW-2449,2,sciplex_MCF7
0.1,3.318752628862139,Ki16425,2,sciplex_MCF7
0.2,3.384290984760421,Ki16425,2,sciplex_MCF7
0.5,4.058472723852415,Ki16425,2,sciplex_MCF7
0.8,4.882216826274054,Ki16425,2,sciplex_MCF7
0.9,5.093062372010152,Ki16425,2,sciplex_MCF7
0.99,5.576543407266977,Ki16425,2,sciplex_MCF7
0.995,5.819730127303654,Ki16425,2,sciplex_MCF7
0.1,4.004887043758658,Ki8751,2,sciplex_MCF7
0.2,4.177193165656823,Ki8751,2,sciplex_MCF7
0.5,5.269974513540424,Ki8751,2,sciplex_MCF7
0.8,6.23432550722088,Ki8751,2,sciplex_MCF7
0.9,6.351282004411523,Ki8751,2,sciplex_MCF7
0.99,6.691370553509635,Ki8751,2,sciplex_MCF7
0.995,6.734944606716933,Ki8751,2,sciplex_MCF7
0.1,4.576468146771261,Lapatinib (GW-572016) Ditosylate,2,sciplex_MCF7
0.2,4.745853149655865,Lapatinib (GW-572016) Ditosylate,2,sciplex_MCF7
0.5,6.593000645661045,Lapatinib (GW-572016) Ditosylate,2,sciplex_MCF7
0.8,6.961141590414497,Lapatinib (GW-572016) Ditosylate,2,sciplex_MCF7
0.9,7.147859739310034,Lapatinib (GW-572016) Ditosylate,2,sciplex_MCF7
0.99,7.424855976772055,Lapatinib (GW-572016) Ditosylate,2,sciplex_MCF7
0.995,7.425132332628367,Lapatinib (GW-572016) Ditosylate,2,sciplex_MCF7
0.1,3.4239853339982695,Lenalidomide (CC-5013),2,sciplex_MCF7
0.2,3.4700690439584316,Lenalidomide (CC-5013),2,sciplex_MCF7
0.5,3.6643292695411045,Lenalidomide (CC-5013),2,sciplex_MCF7
0.8,4.82075851511164,Lenalidomide (CC-5013),2,sciplex_MCF7
0.9,5.076556889297336,Lenalidomide (CC-5013),2,sciplex_MCF7
0.99,5.384035078200428,Lenalidomide (CC-5013),2,sciplex_MCF7
0.995,5.3951924234920705,Lenalidomide (CC-5013),2,sciplex_MCF7
0.1,3.982832347135776,Linifanib (ABT-869),2,sciplex_MCF7
0.2,4.056419228046949,Linifanib (ABT-869),2,sciplex_MCF7
0.5,4.337983901232526,Linifanib (ABT-869),2,sciplex_MCF7
0.8,5.692537529108524,Linifanib (ABT-869),2,sciplex_MCF7
0.9,5.792399335432082,Linifanib (ABT-869),2,sciplex_MCF7
0.99,6.008942999233227,Linifanib (ABT-869),2,sciplex_MCF7
0.995,6.095846580073621,Linifanib (ABT-869),2,sciplex_MCF7
0.1,3.4760122551165806,Lomustine ,2,sciplex_MCF7
0.2,3.5090048613995246,Lomustine ,2,sciplex_MCF7
0.5,3.6366206403798382,Lomustine ,2,sciplex_MCF7
0.8,4.636605009872922,Lomustine ,2,sciplex_MCF7
0.9,4.724990290967445,Lomustine ,2,sciplex_MCF7
0.99,4.848338030046651,Lomustine ,2,sciplex_MCF7
0.995,4.8889632187205825,Lomustine ,2,sciplex_MCF7
0.1,6.686383206649884,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_MCF7
0.2,7.20898138692775,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_MCF7
0.5,8.533738081454334,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_MCF7
0.8,8.822685005576306,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_MCF7
0.9,9.968166870969398,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_MCF7
0.99,14.602600672709372,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_MCF7
0.995,15.107944677204863,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_MCF7
0.1,3.49235722315835,M344,2,sciplex_MCF7
0.2,4.8470683536953505,M344,2,sciplex_MCF7
0.5,5.526943194649159,M344,2,sciplex_MCF7
0.8,5.848157292983212,M344,2,sciplex_MCF7
0.9,5.966918052458178,M344,2,sciplex_MCF7
0.99,6.188218796588261,M344,2,sciplex_MCF7
0.995,6.3649513577706776,M344,2,sciplex_MCF7
0.1,3.1134253804945784,MC1568,2,sciplex_MCF7
0.2,3.1887200662044672,MC1568,2,sciplex_MCF7
0.5,4.5324794405436695,MC1568,2,sciplex_MCF7
0.8,4.728891772405317,MC1568,2,sciplex_MCF7
0.9,4.864574501937701,MC1568,2,sciplex_MCF7
0.99,5.151092814324257,MC1568,2,sciplex_MCF7
0.995,5.160484818162163,MC1568,2,sciplex_MCF7
0.1,4.205217232746322,MK-0752,2,sciplex_MCF7
0.2,4.308317101849538,MK-0752,2,sciplex_MCF7
0.5,4.727814453679049,MK-0752,2,sciplex_MCF7
0.8,7.560722288995232,MK-0752,2,sciplex_MCF7
0.9,7.802400763517511,MK-0752,2,sciplex_MCF7
0.99,8.277426314404886,MK-0752,2,sciplex_MCF7
0.995,8.438575387424159,MK-0752,2,sciplex_MCF7
0.1,3.677638508205548,MK-5108 (VX-689),2,sciplex_MCF7
0.2,3.7995106389366864,MK-5108 (VX-689),2,sciplex_MCF7
0.5,5.271688666984193,MK-5108 (VX-689),2,sciplex_MCF7
0.8,5.673869767434129,MK-5108 (VX-689),2,sciplex_MCF7
0.9,5.779949266480236,MK-5108 (VX-689),2,sciplex_MCF7
0.99,6.1087737620028655,MK-5108 (VX-689),2,sciplex_MCF7
0.995,6.1785733611579206,MK-5108 (VX-689),2,sciplex_MCF7
0.1,3.140761272854307,MLN8054,2,sciplex_MCF7
0.2,3.1894170847734484,MLN8054,2,sciplex_MCF7
0.5,3.302239886383191,MLN8054,2,sciplex_MCF7
0.8,3.8350665369906176,MLN8054,2,sciplex_MCF7
0.9,4.633542685839459,MLN8054,2,sciplex_MCF7
0.99,4.888849339230543,MLN8054,2,sciplex_MCF7
0.995,4.950406098936802,MLN8054,2,sciplex_MCF7
0.1,3.424161161228657,Maraviroc,2,sciplex_MCF7
0.2,3.519580583772287,Maraviroc,2,sciplex_MCF7
0.5,4.5978629438091145,Maraviroc,2,sciplex_MCF7
0.8,5.332419701603055,Maraviroc,2,sciplex_MCF7
0.9,5.46424869120089,Maraviroc,2,sciplex_MCF7
0.99,5.680357149259869,Maraviroc,2,sciplex_MCF7
0.995,5.712984032828215,Maraviroc,2,sciplex_MCF7
0.1,3.2603979497399407,Meprednisone,2,sciplex_MCF7
0.2,3.3411358979915895,Meprednisone,2,sciplex_MCF7
0.5,3.520460994587044,Meprednisone,2,sciplex_MCF7
0.8,5.0428960838488095,Meprednisone,2,sciplex_MCF7
0.9,5.158925163146746,Meprednisone,2,sciplex_MCF7
0.99,5.440050360397873,Meprednisone,2,sciplex_MCF7
0.995,5.514556113710028,Meprednisone,2,sciplex_MCF7
0.1,4.759266250324145,Mercaptopurine (6-MP),2,sciplex_MCF7
0.2,4.936804451151158,Mercaptopurine (6-MP),2,sciplex_MCF7
0.5,7.371381314486797,Mercaptopurine (6-MP),2,sciplex_MCF7
0.8,7.821637060310046,Mercaptopurine (6-MP),2,sciplex_MCF7
0.9,8.032164636380422,Mercaptopurine (6-MP),2,sciplex_MCF7
0.99,8.370920779092604,Mercaptopurine (6-MP),2,sciplex_MCF7
0.995,8.583991817983424,Mercaptopurine (6-MP),2,sciplex_MCF7
0.1,3.5197909846532696,Mesna ,2,sciplex_MCF7
0.2,3.5882970978869095,Mesna ,2,sciplex_MCF7
0.5,4.581136530530204,Mesna ,2,sciplex_MCF7
0.8,5.822915337815568,Mesna ,2,sciplex_MCF7
0.9,6.033758694801317,Mesna ,2,sciplex_MCF7
0.99,6.370229770664889,Mesna ,2,sciplex_MCF7
0.995,6.421577996020271,Mesna ,2,sciplex_MCF7
0.1,3.931283714102443,Mocetinostat (MGCD0103),2,sciplex_MCF7
0.2,4.030317523634751,Mocetinostat (MGCD0103),2,sciplex_MCF7
0.5,5.473346673259972,Mocetinostat (MGCD0103),2,sciplex_MCF7
0.8,7.046459558164049,Mocetinostat (MGCD0103),2,sciplex_MCF7
0.9,7.197475799727969,Mocetinostat (MGCD0103),2,sciplex_MCF7
0.99,7.456862729505118,Mocetinostat (MGCD0103),2,sciplex_MCF7
0.995,7.7340587590233465,Mocetinostat (MGCD0103),2,sciplex_MCF7
0.1,3.899013156656776,Momelotinib (CYT387),2,sciplex_MCF7
0.2,3.9545196248349552,Momelotinib (CYT387),2,sciplex_MCF7
0.5,5.369337923350579,Momelotinib (CYT387),2,sciplex_MCF7
0.8,6.998079292520245,Momelotinib (CYT387),2,sciplex_MCF7
0.9,7.137505927056597,Momelotinib (CYT387),2,sciplex_MCF7
0.99,7.364416765444385,Momelotinib (CYT387),2,sciplex_MCF7
0.995,7.424267440842978,Momelotinib (CYT387),2,sciplex_MCF7
0.1,3.5296168054175383,Motesanib Diphosphate (AMG-706),2,sciplex_MCF7
0.2,3.5959710425346736,Motesanib Diphosphate (AMG-706),2,sciplex_MCF7
0.5,4.318043206672474,Motesanib Diphosphate (AMG-706),2,sciplex_MCF7
0.8,5.486804025067747,Motesanib Diphosphate (AMG-706),2,sciplex_MCF7
0.9,5.611056537496667,Motesanib Diphosphate (AMG-706),2,sciplex_MCF7
0.99,5.862111250488386,Motesanib Diphosphate (AMG-706),2,sciplex_MCF7
0.995,5.917153048689767,Motesanib Diphosphate (AMG-706),2,sciplex_MCF7
0.1,3.21105091659668,NVP-BSK805 2HCl,2,sciplex_MCF7
0.2,3.2531117354845893,NVP-BSK805 2HCl,2,sciplex_MCF7
0.5,3.995601604150277,NVP-BSK805 2HCl,2,sciplex_MCF7
0.8,5.083095162454038,NVP-BSK805 2HCl,2,sciplex_MCF7
0.9,5.149559131440801,NVP-BSK805 2HCl,2,sciplex_MCF7
0.99,5.399233671378151,NVP-BSK805 2HCl,2,sciplex_MCF7
0.995,5.426161116835699,NVP-BSK805 2HCl,2,sciplex_MCF7
0.1,4.184672994413974,Navitoclax (ABT-263),2,sciplex_MCF7
0.2,4.320706133292609,Navitoclax (ABT-263),2,sciplex_MCF7
0.5,5.7649776681588065,Navitoclax (ABT-263),2,sciplex_MCF7
0.8,7.355424815596332,Navitoclax (ABT-263),2,sciplex_MCF7
0.9,7.720554916153105,Navitoclax (ABT-263),2,sciplex_MCF7
0.99,8.127660998960181,Navitoclax (ABT-263),2,sciplex_MCF7
0.995,8.339013927602792,Navitoclax (ABT-263),2,sciplex_MCF7
0.1,3.4710332630957543,Nilotinib (AMN-107),2,sciplex_MCF7
0.2,3.538793543301266,Nilotinib (AMN-107),2,sciplex_MCF7
0.5,4.796374421911954,Nilotinib (AMN-107),2,sciplex_MCF7
0.8,5.185954378772717,Nilotinib (AMN-107),2,sciplex_MCF7
0.9,5.317400345066079,Nilotinib (AMN-107),2,sciplex_MCF7
0.99,5.4843925138045835,Nilotinib (AMN-107),2,sciplex_MCF7
0.995,5.537394682700148,Nilotinib (AMN-107),2,sciplex_MCF7
0.1,4.46172162087481,Nintedanib (BIBF 1120),2,sciplex_MCF7
0.2,4.575421646024034,Nintedanib (BIBF 1120),2,sciplex_MCF7
0.5,6.169740857755617,Nintedanib (BIBF 1120),2,sciplex_MCF7
0.8,6.59166580398919,Nintedanib (BIBF 1120),2,sciplex_MCF7
0.9,6.9055959186378,Nintedanib (BIBF 1120),2,sciplex_MCF7
0.99,7.31474358185663,Nintedanib (BIBF 1120),2,sciplex_MCF7
0.995,7.4000342055363975,Nintedanib (BIBF 1120),2,sciplex_MCF7
0.1,4.6560448383895015,Obatoclax Mesylate (GX15-070),2,sciplex_MCF7
0.2,4.778195569269005,Obatoclax Mesylate (GX15-070),2,sciplex_MCF7
0.5,5.046912094314871,Obatoclax Mesylate (GX15-070),2,sciplex_MCF7
0.8,7.254265868584451,Obatoclax Mesylate (GX15-070),2,sciplex_MCF7
0.9,7.682962194797793,Obatoclax Mesylate (GX15-070),2,sciplex_MCF7
0.99,8.613621605296755,Obatoclax Mesylate (GX15-070),2,sciplex_MCF7
0.995,8.635231337698269,Obatoclax Mesylate (GX15-070),2,sciplex_MCF7
