,dataset,fold,metrics,name,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,roc_auc,average_precision,cell_line,quantile
36,expression/pert_prediction_essential_deg,K-562.4,"{'roc_auc': 0.48679718375205994, 'average_precision': 0.34653618931770325, 'f1_score': 0.3333703875541687, 'recall': 0.34653618931770325, 'precision': 0.32163429260253906, 'f1_classwise': 0.3206077218055725, 'f1_score_nans_are_zeros': 0.3206077814102173, 'primary_metric': 'f1_score'}",prior,0.3333703875541687,0.34653618931770325,0.32163429260253906,0.3206077218055725,0.3206077814102173,f1_score,0.48679718375205994,0.34653618931770325,K-562,
36,expression/pert_prediction_essential_deg,Hep-G2.4,"{'roc_auc': 0.4569779336452484, 'average_precision': 0.3763805627822876, 'f1_score': 0.3611426055431366, 'recall': 0.3763805627822876, 'precision': 0.3479992151260376, 'f1_classwise': 0.32027527689933777, 'f1_score_nans_are_zeros': 0.32027527689933777, 'primary_metric': 'f1_score'}",prior,0.3611426055431366,0.3763805627822876,0.3479992151260376,0.32027527689933777,0.32027527689933777,f1_score,0.4569779336452484,0.3763805627822876,Hep-G2,
37,expression/pert_prediction_essential_deg,Jurkat.4,"{'roc_auc': 0.45414161682128906, 'average_precision': 0.37949299812316895, 'f1_score': 0.37162715196609497, 'recall': 0.37949299812316895, 'precision': 0.36445754766464233, 'f1_classwise': 0.32612553238868713, 'f1_score_nans_are_zeros': 0.32612553238868713, 'primary_metric': 'f1_score'}",most_frequent,0.37162715196609497,0.37949299812316895,0.36445754766464233,0.32612553238868713,0.32612553238868713,f1_score,0.45414161682128906,0.37949299812316895,Jurkat,
37,expression/pert_prediction_essential_deg,K-562.4,"{'roc_auc': 0.48679718375205994, 'average_precision': 0.34653618931770325, 'f1_score': 0.3333703875541687, 'recall': 0.34653618931770325, 'precision': 0.32163429260253906, 'f1_classwise': 0.3206077218055725, 'f1_score_nans_are_zeros': 0.3206077814102173, 'primary_metric': 'f1_score'}",no_change,0.3333703875541687,0.34653618931770325,0.32163429260253906,0.3206077218055725,0.3206077814102173,f1_score,0.48679718375205994,0.34653618931770325,K-562,
37,expression/pert_prediction_essential_deg,Hep-G2.4,"{'roc_auc': 0.4569779336452484, 'average_precision': 0.3763805627822876, 'f1_score': 0.3611426055431366, 'recall': 0.3763805627822876, 'precision': 0.3479992151260376, 'f1_classwise': 0.32027527689933777, 'f1_score_nans_are_zeros': 0.32027527689933777, 'primary_metric': 'f1_score'}",no_change,0.3611426055431366,0.3763805627822876,0.3479992151260376,0.32027527689933777,0.32027527689933777,f1_score,0.4569779336452484,0.3763805627822876,Hep-G2,
102,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.4315674602985382, 'recall': 0.5606305003166199, 'precision': 0.43401017785072327, 'f1_classwise': 0.3967815339565277, 'f1_score_nans_are_zeros': 0.3822188377380371, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.4315674602985382,0.5606305003166199,0.43401017785072327,0.3967815339565277,0.3822188377380371,f1_score,,,Hep-G2,
92,expression/pert_prediction_essential_deg,Hep-G2.1,"{'f1_score': 0.4190095365047455, 'recall': 0.5580805540084839, 'precision': 0.43112072348594666, 'f1_classwise': 0.3877027928829193, 'f1_score_nans_are_zeros': 0.37397968769073486, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.4190095365047455,0.5580805540084839,0.43112072348594666,0.3877027928829193,0.37397968769073486,f1_score,,,Hep-G2,
41,expression/pert_prediction_essential_deg,Hep-G2.2,"{'f1_score': 0.4103420078754425, 'recall': 0.5489413738250732, 'precision': 0.42687904834747314, 'f1_classwise': 0.37839174270629883, 'f1_score_nans_are_zeros': 0.3666751980781555, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.4103420078754425,0.5489413738250732,0.42687904834747314,0.37839174270629883,0.3666751980781555,f1_score,,,Hep-G2,
38,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.42846885323524475, 'recall': 0.5570818781852722, 'precision': 0.43138593435287476, 'f1_classwise': 0.397381991147995, 'f1_score_nans_are_zeros': 0.3844379186630249, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.42846885323524475,0.5570818781852722,0.43138593435287476,0.397381991147995,0.3844379186630249,f1_score,,,Hep-G2,
38,expression/pert_prediction_essential_deg,Hep-G2.4,"{'f1_score': 0.44843757152557373, 'recall': 0.5313778519630432, 'precision': 0.4435451924800873, 'f1_classwise': 0.41242802143096924, 'f1_score_nans_are_zeros': 0.3974202275276184, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.44843757152557373,0.5313778519630432,0.4435451924800873,0.41242802143096924,0.3974202275276184,f1_score,,,Hep-G2,
102,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.40245163440704346, 'recall': 0.49547186493873596, 'precision': 0.4094310402870178, 'f1_classwise': 0.3599814474582672, 'f1_score_nans_are_zeros': 0.35351628065109253, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.40245163440704346,0.49547186493873596,0.4094310402870178,0.3599814474582672,0.35351628065109253,f1_score,,,Jurkat,
102,expression/pert_prediction_essential_deg,Jurkat.1,"{'f1_score': 0.4189758896827698, 'recall': 0.4792383313179016, 'precision': 0.4221436381340027, 'f1_classwise': 0.3772936165332794, 'f1_score_nans_are_zeros': 0.3701874017715454, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.4189758896827698,0.4792383313179016,0.4221436381340027,0.3772936165332794,0.3701874017715454,f1_score,,,Jurkat,
62,expression/pert_prediction_essential_deg,Jurkat.2,"{'f1_score': 0.3886105418205261, 'recall': 0.5261378884315491, 'precision': 0.4090867042541504, 'f1_classwise': 0.35281598567962646, 'f1_score_nans_are_zeros': 0.34541183710098267, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.3886105418205261,0.5261378884315491,0.4090867042541504,0.35281598567962646,0.34541183710098267,f1_score,,,Jurkat,
38,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.39473655819892883, 'recall': 0.4602735638618469, 'precision': 0.3997914493083954, 'f1_classwise': 0.3657136857509613, 'f1_score_nans_are_zeros': 0.3606840670108795, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.39473655819892883,0.4602735638618469,0.3997914493083954,0.3657136857509613,0.3606840670108795,f1_score,,,Jurkat,
38,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.41022709012031555, 'recall': 0.4527655243873596, 'precision': 0.41272521018981934, 'f1_classwise': 0.3695915937423706, 'f1_score_nans_are_zeros': 0.36224299669265747, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.41022709012031555,0.4527655243873596,0.41272521018981934,0.3695915937423706,0.36224299669265747,f1_score,,,Jurkat,
104,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.4195406138896942, 'recall': 0.6085010766983032, 'precision': 0.42314639687538147, 'f1_classwise': 0.40780070424079895, 'f1_score_nans_are_zeros': 0.40162405371665955, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.4195406138896942,0.6085010766983032,0.42314639687538147,0.40780070424079895,0.40162405371665955,f1_score,,,K-562,
102,expression/pert_prediction_essential_deg,K-562.1,"{'f1_score': 0.42353495955467224, 'recall': 0.585525631904602, 'precision': 0.4254600703716278, 'f1_classwise': 0.41532549262046814, 'f1_score_nans_are_zeros': 0.4106854796409607, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.42353495955467224,0.585525631904602,0.4254600703716278,0.41532549262046814,0.4106854796409607,f1_score,,,K-562,
93,expression/pert_prediction_essential_deg,K-562.2,"{'f1_score': 0.42255160212516785, 'recall': 0.5707165598869324, 'precision': 0.4247683882713318, 'f1_classwise': 0.41556063294410706, 'f1_score_nans_are_zeros': 0.4109838902950287, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.42255160212516785,0.5707165598869324,0.4247683882713318,0.41556063294410706,0.4109838902950287,f1_score,,,K-562,
39,expression/pert_prediction_essential_deg,K-562.3,"{'f1_score': 0.41568857431411743, 'recall': 0.5076513290405273, 'precision': 0.41350242495536804, 'f1_classwise': 0.4051376283168793, 'f1_score_nans_are_zeros': 0.39974522590637207, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.41568857431411743,0.5076513290405273,0.41350242495536804,0.4051376283168793,0.39974522590637207,f1_score,,,K-562,
38,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.40882229804992676, 'recall': 0.5481939315795898, 'precision': 0.41586509346961975, 'f1_classwise': 0.3998154103755951, 'f1_score_nans_are_zeros': 0.39476972818374634, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.40882229804992676,0.5481939315795898,0.41586509346961975,0.3998154103755951,0.39476972818374634,f1_score,,,K-562,
102,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.3622458577156067, 'recall': 0.48258519172668457, 'precision': 0.4048062860965729, 'f1_classwise': 0.34158673882484436, 'f1_score_nans_are_zeros': 0.33642417192459106, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.3622458577156067,0.48258519172668457,0.4048062860965729,0.34158673882484436,0.33642417192459106,f1_score,,,hTERT-RPE1,
96,expression/pert_prediction_essential_deg,hTERT-RPE1.1,"{'f1_score': 0.3445395529270172, 'recall': 0.4702340364456177, 'precision': 0.40553614497184753, 'f1_classwise': 0.3209976851940155, 'f1_score_nans_are_zeros': 0.3154708743095398, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.3445395529270172,0.4702340364456177,0.40553614497184753,0.3209976851940155,0.3154708743095398,f1_score,,,hTERT-RPE1,
40,expression/pert_prediction_essential_deg,hTERT-RPE1.2,"{'f1_score': 0.3562176525592804, 'recall': 0.5041858553886414, 'precision': 0.4188153147697449, 'f1_classwise': 0.3417874276638031, 'f1_score_nans_are_zeros': 0.33445560932159424, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.3562176525592804,0.5041858553886414,0.4188153147697449,0.3417874276638031,0.33445560932159424,f1_score,,,hTERT-RPE1,
38,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.3408535420894623, 'recall': 0.46268969774246216, 'precision': 0.40257036685943604, 'f1_classwise': 0.32652395963668823, 'f1_score_nans_are_zeros': 0.3221553862094879, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.3408535420894623,0.46268969774246216,0.40257036685943604,0.32652395963668823,0.3221553862094879,f1_score,,,hTERT-RPE1,
38,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.35606133937835693, 'recall': 0.47934824228286743, 'precision': 0.41326192021369934, 'f1_classwise': 0.33132919669151306, 'f1_score_nans_are_zeros': 0.32505449652671814, 'primary_metric': 'f1_score'}",Fusion_essential_deg_14_01_2026,0.35606133937835693,0.47934824228286743,0.41326192021369934,0.33132919669151306,0.32505449652671814,f1_score,,,hTERT-RPE1,
107,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.36921894550323486, 'recall': 0.457612544298172, 'precision': 0.39023250341415405, 'f1_classwise': 0.3575669527053833, 'f1_score_nans_are_zeros': 0.3531133532524109, 'primary_metric': 'f1_score'}",PCA_Fair_essential_CELL_LINE_controls_(D=128),0.36921894550323486,0.457612544298172,0.39023250341415405,0.3575669527053833,0.3531133532524109,f1_score,,,K-562,
108,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.33442971110343933, 'recall': 0.36860352754592896, 'precision': 0.3558385372161865, 'f1_classwise': 0.32065096497535706, 'f1_score_nans_are_zeros': 0.31881576776504517, 'primary_metric': 'f1_score'}",AIDO.Cell_100M_positional_(D=640),0.33442971110343933,0.36860352754592896,0.3558385372161865,0.32065096497535706,0.31881576776504517,f1_score,,,K-562,
109,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.410342812538147, 'recall': 0.5548250675201416, 'precision': 0.40996232628822327, 'f1_classwise': 0.3990384042263031, 'f1_score_nans_are_zeros': 0.39317381381988525, 'primary_metric': 'f1_score'}",KG_WaveGC_G_StringDB_combined_0.0_(D=128),0.410342812538147,0.5548250675201416,0.40996232628822327,0.3990384042263031,0.39317381381988525,f1_score,,,K-562,
104,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.3742606043815613, 'recall': 0.4592190682888031, 'precision': 0.39624854922294617, 'f1_classwise': 0.3525184392929077, 'f1_score_nans_are_zeros': 0.3470478951931, 'primary_metric': 'f1_score'}",KG_WaveGC_G_StringDB_combined_0.0_(D=128),0.3742606043815613,0.4592190682888031,0.39624854922294617,0.3525184392929077,0.3470478951931,f1_score,,,hTERT-RPE1,
105,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.3466484248638153, 'recall': 0.39600685238838196, 'precision': 0.37612777948379517, 'f1_classwise': 0.3244301974773407, 'f1_score_nans_are_zeros': 0.3209199905395508, 'primary_metric': 'f1_score'}",AIDOcell_10M_essential_CELL_LINE_2025_11_26_(D=256),0.3466484248638153,0.39600685238838196,0.37612777948379517,0.3244301974773407,0.3209199905395508,f1_score,,,hTERT-RPE1,
104,expression/pert_prediction_essential_deg,Hep-G2.0,"{'f1_score': 0.4028695225715637, 'recall': 0.48386016488075256, 'precision': 0.41597676277160645, 'f1_classwise': 0.3677239716053009, 'f1_score_nans_are_zeros': 0.3557080626487732, 'primary_metric': 'f1_score'}",PCA_Fair_essential_CELL_LINE_controls_(D=128),0.4028695225715637,0.48386016488075256,0.41597676277160645,0.3677239716053009,0.3557080626487732,f1_score,,,Hep-G2,
110,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.3817446827888489, 'recall': 0.4749208688735962, 'precision': 0.38786789774894714, 'f1_classwise': 0.3691202402114868, 'f1_score_nans_are_zeros': 0.3650054633617401, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_with_structure_mean_pooled_(D=2304),0.3817446827888489,0.4749208688735962,0.38786789774894714,0.3691202402114868,0.3650054633617401,f1_score,,,K-562,
104,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.38764920830726624, 'recall': 0.4600222706794739, 'precision': 0.40173184871673584, 'f1_classwise': 0.3473174273967743, 'f1_score_nans_are_zeros': 0.3408464789390564, 'primary_metric': 'f1_score'}",GenotypeVAE_(D=256),0.38764920830726624,0.4600222706794739,0.40173184871673584,0.3473174273967743,0.3408464789390564,f1_score,,,Jurkat,
105,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3613889515399933, 'recall': 0.3978389799594879, 'precision': 0.38556936383247375, 'f1_classwise': 0.31955865025520325, 'f1_score_nans_are_zeros': 0.3164329528808594, 'primary_metric': 'f1_score'}",AIDOcell_3M_essential_CELL_LINE_2025_11_26_(D=128),0.3613889515399933,0.3978389799594879,0.38556936383247375,0.31955865025520325,0.3164329528808594,f1_score,,,Jurkat,
106,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.39283740520477295, 'recall': 0.48871996998786926, 'precision': 0.4053802192211151, 'f1_classwise': 0.3715517222881317, 'f1_score_nans_are_zeros': 0.36492326855659485, 'primary_metric': 'f1_score'}",GNN_Simple_Official_(D=256),0.39283740520477295,0.48871996998786926,0.4053802192211151,0.3715517222881317,0.36492326855659485,f1_score,,,hTERT-RPE1,
107,expression/pert_prediction_essential_deg,hTERT-RPE1.0,"{'f1_score': 0.38685038685798645, 'recall': 0.4440869688987732, 'precision': 0.396635502576828, 'f1_classwise': 0.364342600107193, 'f1_score_nans_are_zeros': 0.35906967520713806, 'primary_metric': 'f1_score'}",scGenePT_GO_CC_(D=1536),0.38685038685798645,0.4440869688987732,0.396635502576828,0.364342600107193,0.35906967520713806,f1_score,,,hTERT-RPE1,
111,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.31821209192276, 'recall': 0.3658384680747986, 'precision': 0.3538862466812134, 'f1_classwise': 0.3048170804977417, 'f1_score_nans_are_zeros': 0.3030378818511963, 'primary_metric': 'f1_score'}",AIDOdna_(D=4352),0.31821209192276,0.3658384680747986,0.3538862466812134,0.3048170804977417,0.3030378818511963,f1_score,,,K-562,
106,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.3659791648387909, 'recall': 0.40515488386154175, 'precision': 0.38816335797309875, 'f1_classwise': 0.324611634016037, 'f1_score_nans_are_zeros': 0.3207792639732361, 'primary_metric': 'f1_score'}",PCA_Fair_essential_CELL_LINE_controls_(D=128),0.3659791648387909,0.40515488386154175,0.38816335797309875,0.324611634016037,0.3207792639732361,f1_score,,,Jurkat,
112,expression/pert_prediction_essential_deg,K-562.0,"{'f1_score': 0.40182480216026306, 'recall': 0.5036747455596924, 'precision': 0.39992329478263855, 'f1_classwise': 0.3897815942764282, 'f1_score_nans_are_zeros': 0.38483890891075134, 'primary_metric': 'f1_score'}",scGenePT_GO_all_(D=1536),0.40182480216026306,0.5036747455596924,0.39992329478263855,0.3897815942764282,0.38483890891075134,f1_score,,,K-562,
107,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.36869218945503235, 'recall': 0.43324753642082214, 'precision': 0.3933033347129822, 'f1_classwise': 0.3279467523097992, 'f1_score_nans_are_zeros': 0.3233470022678375, 'primary_metric': 'f1_score'}",scGenePT_GO_MF_(D=1536),0.36869218945503235,0.43324753642082214,0.3933033347129822,0.3279467523097992,0.3233470022678375,f1_score,,,Jurkat,
108,expression/pert_prediction_essential_deg,Jurkat.0,"{'f1_score': 0.33156025409698486, 'recall': 0.5232835412025452, 'precision': 0.4002717137336731, 'f1_classwise': 0.29699161648750305, 'f1_score_nans_are_zeros': 0.2911834418773651, 'primary_metric': 'f1_score'}",STRING_Spectral_Medium_Conf_(D=128),0.33156025409698486,0.5232835412025452,0.4002717137336731,0.29699161648750305,0.2911834418773651,f1_score,,,Jurkat,
