,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
82,expression/pert_prediction_tahoe_deg,CVCL_1056.0,"{'roc_auc': 0.3557455837726593, 'average_precision': 0.5171372890472412, 'f1_score': 0.4772597551345825, 'recall': 0.5171372890472412, 'precision': 0.45322972536087036, 'f1_classwise': 0.3016120493412018, 'f1_score_nans_are_zeros': 0.2943425476551056, 'primary_metric': 'f1_score'}",most_frequent,0.3557455837726593,0.5171372890472412,0.4772597551345825,0.5171372890472412,0.45322972536087036,0.3016120493412018,0.2943425476551056,f1_score,CVCL_1056,
428,expression/pert_prediction_tahoe_deg,CVCL_0028.0,"{'roc_auc': 0.15862466394901276, 'average_precision': 0.7732691764831543, 'f1_score': 0.7696632742881775, 'recall': 0.7732691764831543, 'precision': 0.7663771510124207, 'f1_classwise': 0.33038488030433655, 'f1_score_nans_are_zeros': 0.33036211133003235, 'primary_metric': 'f1_score'}",most_frequent,0.15862466394901276,0.7732691764831543,0.7696632742881775,0.7732691764831543,0.7663771510124207,0.33038488030433655,0.33036211133003235,f1_score,CVCL_0028,
83,expression/pert_prediction_tahoe_deg,CVCL_0332.0,"{'roc_auc': 0.31037768721580505, 'average_precision': 0.5748440623283386, 'f1_score': 0.5503020882606506, 'recall': 0.5748440623283386, 'precision': 0.5338645577430725, 'f1_classwise': 0.3098219037055969, 'f1_score_nans_are_zeros': 0.30982187390327454, 'primary_metric': 'f1_score'}",no_change,0.31037768721580505,0.5748440623283386,0.5503020882606506,0.5748440623283386,0.5338645577430725,0.3098219037055969,0.30982187390327454,f1_score,CVCL_0332,
83,expression/pert_prediction_tahoe_deg,CVCL_0546.0,"{'roc_auc': 0.3779990077018738, 'average_precision': 0.48828810453414917, 'f1_score': 0.444990873336792, 'recall': 0.48828810453414917, 'precision': 0.4190976917743683, 'f1_classwise': 0.2975011169910431, 'f1_score_nans_are_zeros': 0.2908385396003723, 'primary_metric': 'f1_score'}",prior,0.3779990077018738,0.48828810453414917,0.444990873336792,0.48828810453414917,0.4190976917743683,0.2975011169910431,0.2908385396003723,f1_score,CVCL_0546,
81,expression/pert_prediction_tahoe_deg,CVCL_0292.0,"{'roc_auc': 0.2635384798049927, 'average_precision': 0.6332948803901672, 'f1_score': 0.6213297247886658, 'recall': 0.6332948803901672, 'precision': 0.6116616129875183, 'f1_classwise': 0.32303470373153687, 'f1_score_nans_are_zeros': 0.32249289751052856, 'primary_metric': 'f1_score'}",most_frequent,0.2635384798049927,0.6332948803901672,0.6213297247886658,0.6332948803901672,0.6116616129875183,0.32303470373153687,0.32249289751052856,f1_score,CVCL_0292,
83,expression/pert_prediction_tahoe_deg,CVCL_1381.0,"{'roc_auc': 0.3100600242614746, 'average_precision': 0.5745013952255249, 'f1_score': 0.549700915813446, 'recall': 0.5745013952255249, 'precision': 0.5328034162521362, 'f1_classwise': 0.3132789134979248, 'f1_score_nans_are_zeros': 0.30962327122688293, 'primary_metric': 'f1_score'}",most_frequent,0.3100600242614746,0.5745013952255249,0.549700915813446,0.5745013952255249,0.5328034162521362,0.3132789134979248,0.30962327122688293,f1_score,CVCL_1381,
81,expression/pert_prediction_tahoe_deg,CVCL_0428.0,"{'roc_auc': 0.33180347084999084, 'average_precision': 0.5485947728157043, 'f1_score': 0.5190380811691284, 'recall': 0.5485947728157043, 'precision': 0.5000876784324646, 'f1_classwise': 0.3044826090335846, 'f1_score_nans_are_zeros': 0.3044825494289398, 'primary_metric': 'f1_score'}",no_change,0.33180347084999084,0.5485947728157043,0.5190380811691284,0.5485947728157043,0.5000876784324646,0.3044826090335846,0.3044825494289398,f1_score,CVCL_0428,
85,expression/pert_prediction_tahoe_deg,CVCL_0179.0,"{'roc_auc': 0.2894200086593628, 'average_precision': 0.5991038084030151, 'f1_score': 0.5824453234672546, 'recall': 0.5991038084030151, 'precision': 0.5696434378623962, 'f1_classwise': 0.3189169764518738, 'f1_score_nans_are_zeros': 0.3179849088191986, 'primary_metric': 'f1_score'}",prior,0.2894200086593628,0.5991038084030151,0.5824453234672546,0.5991038084030151,0.5696434378623962,0.3189169764518738,0.3179849088191986,f1_score,CVCL_0179,
83,expression/pert_prediction_tahoe_deg,CVCL_1125.0,"{'roc_auc': 0.14381133019924164, 'average_precision': 0.7934242486953735, 'f1_score': 0.7905554175376892, 'recall': 0.7934242486953735, 'precision': 0.7879024744033813, 'f1_classwise': 0.33101680874824524, 'f1_score_nans_are_zeros': 0.3309900462627411, 'primary_metric': 'f1_score'}",prior,0.14381133019924164,0.7934242486953735,0.7905554175376892,0.7934242486953735,0.7879024744033813,0.33101680874824524,0.3309900462627411,f1_score,CVCL_1125,
82,expression/pert_prediction_tahoe_deg,CVCL_0397.0,"{'roc_auc': 0.31281039118766785, 'average_precision': 0.5722610354423523, 'f1_score': 0.550380289554596, 'recall': 0.5722610354423523, 'precision': 0.5348155498504639, 'f1_classwise': 0.31426966190338135, 'f1_score_nans_are_zeros': 0.3124019205570221, 'primary_metric': 'f1_score'}",most_frequent,0.31281039118766785,0.5722610354423523,0.550380289554596,0.5722610354423523,0.5348155498504639,0.31426966190338135,0.3124019205570221,f1_score,CVCL_0397,
104,expression/pert_prediction_tahoe_deg,CVCL_0069.0,"{'roc_auc': 0.3001287281513214, 'average_precision': 0.5853521823883057, 'f1_score': 0.569026529788971, 'recall': 0.5853521823883057, 'precision': 0.5564708113670349, 'f1_classwise': 0.31815072894096375, 'f1_score_nans_are_zeros': 0.31815075874328613, 'primary_metric': 'f1_score'}",no_change,0.3001287281513214,0.5853521823883057,0.569026529788971,0.5853521823883057,0.5564708113670349,0.31815072894096375,0.31815075874328613,f1_score,CVCL_0069,
81,expression/pert_prediction_tahoe_deg,CVCL_0359.0,"{'roc_auc': 0.3265620172023773, 'average_precision': 0.5547223687171936, 'f1_score': 0.5249203443527222, 'recall': 0.5547223687171936, 'precision': 0.5053871273994446, 'f1_classwise': 0.3087146580219269, 'f1_score_nans_are_zeros': 0.30452224612236023, 'primary_metric': 'f1_score'}",prior,0.3265620172023773,0.5547223687171936,0.5249203443527222,0.5547223687171936,0.5053871273994446,0.3087146580219269,0.30452224612236023,f1_score,CVCL_0359,
81,expression/pert_prediction_tahoe_deg,CVCL_1097.0,"{'roc_auc': 0.2924211323261261, 'average_precision': 0.5974486470222473, 'f1_score': 0.5788361430168152, 'recall': 0.5974486470222473, 'precision': 0.5653486251831055, 'f1_classwise': 0.3157676160335541, 'f1_score_nans_are_zeros': 0.3157676160335541, 'primary_metric': 'f1_score'}",no_change,0.2924211323261261,0.5974486470222473,0.5788361430168152,0.5974486470222473,0.5653486251831055,0.3157676160335541,0.3157676160335541,f1_score,CVCL_1097,
81,expression/pert_prediction_tahoe_deg,CVCL_1055.0,"{'roc_auc': 0.32122018933296204, 'average_precision': 0.559127926826477, 'f1_score': 0.5373792052268982, 'recall': 0.559127926826477, 'precision': 0.5213426351547241, 'f1_classwise': 0.3137892484664917, 'f1_score_nans_are_zeros': 0.3127100467681885, 'primary_metric': 'f1_score'}",most_frequent,0.32122018933296204,0.559127926826477,0.5373792052268982,0.559127926826477,0.5213426351547241,0.3137892484664917,0.3127100467681885,f1_score,CVCL_1055,
82,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'roc_auc': 0.34520408511161804, 'average_precision': 0.5304710268974304, 'f1_score': 0.49807533621788025, 'recall': 0.5304710268974304, 'precision': 0.4773726165294647, 'f1_classwise': 0.3065986931324005, 'f1_score_nans_are_zeros': 0.30178436636924744, 'primary_metric': 'f1_score'}",most_frequent,0.34520408511161804,0.5304710268974304,0.49807533621788025,0.5304710268974304,0.4773726165294647,0.3065986931324005,0.30178436636924744,f1_score,CVCL_1285,
81,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.3113139569759369, 'average_precision': 0.5735483765602112, 'f1_score': 0.5492717623710632, 'recall': 0.5735483765602112, 'precision': 0.5330139398574829, 'f1_classwise': 0.3100447356700897, 'f1_score_nans_are_zeros': 0.3100447356700897, 'primary_metric': 'f1_score'}",no_change,0.3113139569759369,0.5735483765602112,0.5492717623710632,0.5735483765602112,0.5330139398574829,0.3100447356700897,0.3100447356700897,f1_score,CVCL_0320,
83,expression/pert_prediction_tahoe_deg,CVCL_0504.0,"{'roc_auc': 0.2793717086315155, 'average_precision': 0.6149871349334717, 'f1_score': 0.5958377718925476, 'recall': 0.6149871349334717, 'precision': 0.5818995237350464, 'f1_classwise': 0.31759515404701233, 'f1_score_nans_are_zeros': 0.3154056966304779, 'primary_metric': 'f1_score'}",prior,0.2793717086315155,0.6149871349334717,0.5958377718925476,0.6149871349334717,0.5818995237350464,0.31759515404701233,0.3154056966304779,f1_score,CVCL_0504,
82,expression/pert_prediction_tahoe_deg,CVCL_1119.0,"{'roc_auc': 0.3286101520061493, 'average_precision': 0.552314817905426, 'f1_score': 0.5256471037864685, 'recall': 0.552314817905426, 'precision': 0.5077216625213623, 'f1_classwise': 0.3102327883243561, 'f1_score_nans_are_zeros': 0.30741018056869507, 'primary_metric': 'f1_score'}",prior,0.3286101520061493,0.552314817905426,0.5256471037864685,0.552314817905426,0.5077216625213623,0.3102327883243561,0.30741018056869507,f1_score,CVCL_1119,
82,expression/pert_prediction_tahoe_deg,CVCL_0218.0,"{'roc_auc': 0.26651450991630554, 'average_precision': 0.6315811276435852, 'f1_score': 0.6191045641899109, 'recall': 0.6315811276435852, 'precision': 0.6093215346336365, 'f1_classwise': 0.32261624932289124, 'f1_score_nans_are_zeros': 0.3217101991176605, 'primary_metric': 'f1_score'}",most_frequent,0.26651450991630554,0.6315811276435852,0.6191045641899109,0.6315811276435852,0.6093215346336365,0.32261624932289124,0.3217101991176605,f1_score,CVCL_0218,
81,expression/pert_prediction_tahoe_deg,CVCL_0399.0,"{'roc_auc': 0.33465415239334106, 'average_precision': 0.5429185628890991, 'f1_score': 0.512228786945343, 'recall': 0.5429185628890991, 'precision': 0.49258533120155334, 'f1_classwise': 0.3038181662559509, 'f1_score_nans_are_zeros': 0.30381813645362854, 'primary_metric': 'f1_score'}",no_change,0.33465415239334106,0.5429185628890991,0.512228786945343,0.5429185628890991,0.49258533120155334,0.3038181662559509,0.30381813645362854,f1_score,CVCL_0399,
83,expression/pert_prediction_tahoe_deg,CVCL_1094.0,"{'roc_auc': 0.26667335629463196, 'average_precision': 0.6296082139015198, 'f1_score': 0.6173303127288818, 'recall': 0.6296082139015198, 'precision': 0.6074490547180176, 'f1_classwise': 0.3221566379070282, 'f1_score_nans_are_zeros': 0.3221566379070282, 'primary_metric': 'f1_score'}",no_change,0.26667335629463196,0.6296082139015198,0.6173303127288818,0.6296082139015198,0.6074490547180176,0.3221566379070282,0.3221566379070282,f1_score,CVCL_1094,
89,expression/pert_prediction_tahoe_deg,CVCL_0152.0,"{'roc_auc': 0.2715804874897003, 'average_precision': 0.6251358985900879, 'f1_score': 0.6084937453269958, 'recall': 0.6251358985900879, 'precision': 0.5963001251220703, 'f1_classwise': 0.31980428099632263, 'f1_score_nans_are_zeros': 0.31767502427101135, 'primary_metric': 'f1_score'}",prior,0.2715804874897003,0.6251358985900879,0.6084937453269958,0.6251358985900879,0.5963001251220703,0.31980428099632263,0.31767502427101135,f1_score,CVCL_0152,
82,expression/pert_prediction_tahoe_deg,CVCL_0371.0,"{'roc_auc': 0.31839463114738464, 'average_precision': 0.5647873878479004, 'f1_score': 0.5386797785758972, 'recall': 0.5647873878479004, 'precision': 0.5208920240402222, 'f1_classwise': 0.3121741712093353, 'f1_score_nans_are_zeros': 0.3083743155002594, 'primary_metric': 'f1_score'}",most_frequent,0.31839463114738464,0.5647873878479004,0.5386797785758972,0.5647873878479004,0.5208920240402222,0.3121741712093353,0.3083743155002594,f1_score,CVCL_0371,
90,expression/pert_prediction_tahoe_deg,CVCL_0152.0,"{'roc_auc': 0.2715804874897003, 'average_precision': 0.6251358985900879, 'f1_score': 0.608187735080719, 'recall': 0.6251358985900879, 'precision': 0.595980703830719, 'f1_classwise': 0.31737130880355835, 'f1_score_nans_are_zeros': 0.31737127900123596, 'primary_metric': 'f1_score'}",no_change,0.2715804874897003,0.6251358985900879,0.608187735080719,0.6251358985900879,0.595980703830719,0.31737130880355835,0.31737127900123596,f1_score,CVCL_0152,
83,expression/pert_prediction_tahoe_deg,CVCL_0397.0,"{'roc_auc': 0.31281039118766785, 'average_precision': 0.5722610354423523, 'f1_score': 0.550380289554596, 'recall': 0.5722610354423523, 'precision': 0.5348155498504639, 'f1_classwise': 0.31426966190338135, 'f1_score_nans_are_zeros': 0.3124019205570221, 'primary_metric': 'f1_score'}",prior,0.31281039118766785,0.5722610354423523,0.550380289554596,0.5722610354423523,0.5348155498504639,0.31426966190338135,0.3124019205570221,f1_score,CVCL_0397,
82,expression/pert_prediction_tahoe_deg,CVCL_1097.0,"{'roc_auc': 0.2924211323261261, 'average_precision': 0.5974486470222473, 'f1_score': 0.5789782404899597, 'recall': 0.5974486470222473, 'precision': 0.565498411655426, 'f1_classwise': 0.3178386986255646, 'f1_score_nans_are_zeros': 0.3159058094024658, 'primary_metric': 'f1_score'}",most_frequent,0.2924211323261261,0.5974486470222473,0.5789782404899597,0.5974486470222473,0.565498411655426,0.3178386986255646,0.3159058094024658,f1_score,CVCL_1097,
83,expression/pert_prediction_tahoe_deg,CVCL_1056.0,"{'roc_auc': 0.3557455837726593, 'average_precision': 0.5171372890472412, 'f1_score': 0.4772597551345825, 'recall': 0.5171372890472412, 'precision': 0.45322972536087036, 'f1_classwise': 0.3016120493412018, 'f1_score_nans_are_zeros': 0.2943425476551056, 'primary_metric': 'f1_score'}",prior,0.3557455837726593,0.5171372890472412,0.4772597551345825,0.5171372890472412,0.45322972536087036,0.3016120493412018,0.2943425476551056,f1_score,CVCL_1056,
101,expression/pert_prediction_tahoe_deg,CVCL_0099.0,"{'roc_auc': 0.23947098851203918, 'average_precision': 0.6638076901435852, 'f1_score': 0.6544834971427917, 'recall': 0.6638076901435852, 'precision': 0.6466763615608215, 'f1_classwise': 0.32553574442863464, 'f1_score_nans_are_zeros': 0.3251047432422638, 'primary_metric': 'f1_score'}",most_frequent,0.23947098851203918,0.6638076901435852,0.6544834971427917,0.6638076901435852,0.6466763615608215,0.32553574442863464,0.3251047432422638,f1_score,CVCL_0099,
82,expression/pert_prediction_tahoe_deg,CVCL_0359.0,"{'roc_auc': 0.3265620172023773, 'average_precision': 0.5547223687171936, 'f1_score': 0.524014949798584, 'recall': 0.5547223687171936, 'precision': 0.5044530630111694, 'f1_classwise': 0.3036295473575592, 'f1_score_nans_are_zeros': 0.3036295175552368, 'primary_metric': 'f1_score'}",no_change,0.3265620172023773,0.5547223687171936,0.524014949798584,0.5547223687171936,0.5044530630111694,0.3036295473575592,0.3036295175552368,f1_score,CVCL_0359,
83,expression/pert_prediction_tahoe_deg,CVCL_0480.0,"{'roc_auc': 0.36510005593299866, 'average_precision': 0.5055006742477417, 'f1_score': 0.4589473307132721, 'recall': 0.5055006742477417, 'precision': 0.4335496723651886, 'f1_classwise': 0.28759247064590454, 'f1_score_nans_are_zeros': 0.28759250044822693, 'primary_metric': 'f1_score'}",no_change,0.36510005593299866,0.5055006742477417,0.4589473307132721,0.5055006742477417,0.4335496723651886,0.28759247064590454,0.28759250044822693,f1_score,CVCL_0480,
82,expression/pert_prediction_tahoe_deg,CVCL_0320.0,"{'roc_auc': 0.3113139569759369, 'average_precision': 0.5735483765602112, 'f1_score': 0.5498340129852295, 'recall': 0.5735483765602112, 'precision': 0.5335912704467773, 'f1_classwise': 0.313545286655426, 'f1_score_nans_are_zeros': 0.3106061816215515, 'primary_metric': 'f1_score'}",most_frequent,0.3113139569759369,0.5735483765602112,0.5498340129852295,0.5735483765602112,0.5335912704467773,0.313545286655426,0.3106061816215515,f1_score,CVCL_0320,
83,expression/pert_prediction_tahoe_deg,CVCL_1285.0,"{'roc_auc': 0.34520408511161804, 'average_precision': 0.5304710268974304, 'f1_score': 0.49807533621788025, 'recall': 0.5304710268974304, 'precision': 0.4773726165294647, 'f1_classwise': 0.3065986931324005, 'f1_score_nans_are_zeros': 0.30178436636924744, 'primary_metric': 'f1_score'}",prior,0.34520408511161804,0.5304710268974304,0.49807533621788025,0.5304710268974304,0.4773726165294647,0.3065986931324005,0.30178436636924744,f1_score,CVCL_1285,
82,expression/pert_prediction_tahoe_deg,CVCL_0428.0,"{'roc_auc': 0.33180347084999084, 'average_precision': 0.5485947728157043, 'f1_score': 0.5198142528533936, 'recall': 0.5485947728157043, 'precision': 0.5008705854415894, 'f1_classwise': 0.3080701231956482, 'f1_score_nans_are_zeros': 0.30525773763656616, 'primary_metric': 'f1_score'}",most_frequent,0.33180347084999084,0.5485947728157043,0.5198142528533936,0.5485947728157043,0.5008705854415894,0.3080701231956482,0.30525773763656616,f1_score,CVCL_0428,
82,expression/pert_prediction_tahoe_deg,CVCL_0292.0,"{'roc_auc': 0.2635384798049927, 'average_precision': 0.6332948803901672, 'f1_score': 0.6213297247886658, 'recall': 0.6332948803901672, 'precision': 0.6116616129875183, 'f1_classwise': 0.32303470373153687, 'f1_score_nans_are_zeros': 0.32249289751052856, 'primary_metric': 'f1_score'}",prior,0.2635384798049927,0.6332948803901672,0.6213297247886658,0.6332948803901672,0.6116616129875183,0.32303470373153687,0.32249289751052856,f1_score,CVCL_0292,
83,expression/pert_prediction_tahoe_deg,CVCL_1119.0,"{'roc_auc': 0.3286101520061493, 'average_precision': 0.552314817905426, 'f1_score': 0.5248371958732605, 'recall': 0.552314817905426, 'precision': 0.5068984627723694, 'f1_classwise': 0.3065991699695587, 'f1_score_nans_are_zeros': 0.3065991699695587, 'primary_metric': 'f1_score'}",no_change,0.3286101520061493,0.552314817905426,0.5248371958732605,0.552314817905426,0.5068984627723694,0.3065991699695587,0.3065991699695587,f1_score,CVCL_1119,
83,expression/pert_prediction_tahoe_deg,CVCL_0371.0,"{'roc_auc': 0.31839463114738464, 'average_precision': 0.5647873878479004, 'f1_score': 0.5386797785758972, 'recall': 0.5647873878479004, 'precision': 0.5208920240402222, 'f1_classwise': 0.3121741712093353, 'f1_score_nans_are_zeros': 0.3083743155002594, 'primary_metric': 'f1_score'}",prior,0.31839463114738464,0.5647873878479004,0.5386797785758972,0.5647873878479004,0.5208920240402222,0.3121741712093353,0.3083743155002594,f1_score,CVCL_0371,
